"1gram","number of tweets","count"
"物","8","8"
"期","8","8"
"快","8","8"
"基","8","8"
"及","8","8"
"助","8","8"
"则","8","8"
"划","8","8"
"信","8","8"
"状","7","12"
"股","7","11"
"涨","7","11"
"子","7","11"
"验","7","10"
"阿","7","10"
"统","7","10"
"响","7","10"
"台","7","10"
"值","7","10"
"交","7","10"
"带","7","9"
"售","7","9"
"你","7","9"
"问","7","8"
"起","7","8"
"空","7","8"
"究","7","8"
"海","7","8"
"法","7","8"
"易","7","8"
"指","7","8"
"打","7","8"
"或","7","8"
"季","7","8"
"内","7","8"
"采","7","7"
"道","7","7"
"轻","7","7"
"许","7","7"
"素","7","7"
"程","7","7"
"看","7","7"
"目","7","7"
"正","7","7"
"曾","7","7"
"断","7","7"
"所","7","7"
"师","7","7"
"始","7","7"
"否","7","7"
"吗","7","7"
"原","7","7"
"算","6","11"
"二","6","11"
"试","6","10"
"销","6","9"
"染","6","9"
"东","6","9"
"餐","6","8"
"苏","6","8"
"积","6","8"
"秒","6","8"
"爱","6","8"
"模","6","8"
"拉","6","8"
"投","6","8"
"医","6","8"
"代","6","8"
"预","6","7"
"防","6","7"
"英","6","7"
"瑞","6","7"
"片","6","7"
"斯","6","7"
"当","6","7"
"式","6","7"
"安","6","7"
"员","6","7"
"变","6","7"
"克","6","7"
"险","6","6"
"那","6","6"
"购","6","6"
"质","6","6"
"规","6","6"
"联","6","6"
"继","6","6"
"治","6","6"
"汽","6","6"
"样","6","6"
"极","6","6"
"望","6","6"
"放","6","6"
"平","6","6"
"常","6","6"
"己","6","6"
"居","6","6"
"它","6","6"
"反","6","6"
"再","6","6"
"倍","6","6"
"保","6","6"
"低","6","6"
"似","6","6"
"症","5","11"
"店","5","10"
"疾","5","9"
"字","5","9"
"维","5","8"
"管","5","8"
"议","5","7"
"级","5","7"
"料","5","7"
"尔","5","7"
"官","5","7"
"回","5","7"
"商","5","7"
"卡","5","7"
"食","5","6"
"题","5","6"
"速","5","6"
"调","5","6"
"融","5","6"
"肺","5","6"
"网","5","6"
"流","5","6"
"洲","5","6"
"死","5","6"
"根","5","6"
"构","5","6"
"服","5","6"
"抗","5","6"
"往","5","6"
"宣","5","6"
"失","5","6"
"士","5","6"
"减","5","6"
"像","5","6"
"买","5","6"
"领","5","5"
"项","5","5"
"降","5","5"
"象","5","5"
"读","5","5"
"识","5","5"
"解","5","5"
"观","5","5"
"致","5","5"
"终","5","5"
"移","5","5"
"知","5","5"
"益","5","5"
"炎","5","5"
"注","5","5"
"止","5","5"
"欧","5","5"
"检","5","5"
"朗","5","5"
"效","5","5"
"措","5","5"
"建","5","5"
"康","5","5"
"帮","5","5"
"展","5","5"
"处","5","5"
"命","5","5"
"取","5","5"
"又","5","5"
"去","5","5"
"即","5","5"
"做","5","5"
"何","5","5"
"任","5","5"
"争","5","5"
"严","5","5"
"专","5","5"
"装","4","10"
"田","4","9"
"亚","4","9"
"京","4","8"
"触","4","7"
"库","4","7"
"丰","4","7"
"饮","4","6"
"酒","4","6"
"航","4","6"
"游","4","6"
"智","4","6"
"房","4","6"
"府","4","6"
"土","4","6"
"印","4","6"
"传","4","6"
"优","4","6"
"默","4","5"
"马","4","5"
"透","4","5"
"辉","4","5"
"订","4","5"
"西","4","5"
"节","4","5"
"罩","4","5"
"神","4","5"
"盖","4","5"
"牛","4","5"
"沫","4","5"
"气","4","5"
"每","4","5"
"材","4","5"
"整","4","5"
"改","4","5"
"批","4","5"
"患","4","5"
"志","4","5"
"录","4","5"
"张","4","5"
"吃","4","5"
"区","4","5"
"势","4","5"
"功","4","5"
"击","4","5"
"份","4","5"
"件","4","5"
"难","4","4"
"隐","4","4"
"门","4","4"
"键","4","4"
"走","4","4"
"评","4","4"
"虽","4","4"
"背","4","4"
"细","4","4"
"离","4","4"
"破","4","4"
"短","4","4"
"直","4","4"
"白","4","4"
"疑","4","4"
"独","4","4"
"源","4","4"
"步","4","4"
"歌","4","4"
"欢","4","4"
"标","4","4"
"板","4","4"
"支","4","4"
"护","4","4"
"必","4","4"
"待","4","4"
"引","4","4"
"座","4","4"
"巨","4","4"
"四","4","4"
"喜","4","4"
"味","4","4"
"告","4","4"
"吸","4","4"
"双","4","4"
"单","4","4"
"准","4","4"
"兴","4","4"
"光","4","4"
"健","4","4"
"假","4","4"
"令","4","4"
"亡","4","4"
"乐","4","4"
"义","4","4"
"举","4","4"
"临","4","4"
"且","4","4"
"巴","3","10"
"肉","3","7"
"飞","3","6"
"街","3","6"
"营","3","6"
"客","3","6"
"南","3","6"
"路","3","5"
"苦","3","5"
"米","3","5"
"眼","3","5"
"星","3","5"
"幕","3","5"
"封","3","5"
"女","3","5"
"先","3","5"
"非","3","4"
"随","3","4"
"迎","3","4"
"言","3","4"
"角","3","4"
"绝","3","4"
"织","3","4"
"纳","3","4"
"紧","3","4"
"策","3","4"
"票","3","4"
"盟","3","4"
"疗","3","4"
"沉","3","4"
"池","3","4"
"段","3","4"
"戴","3","4"
"念","3","4"
"完","3","4"
"头","3","4"
"城","3","4"
"团","3","4"
"呈","3","4"
"劲","3","4"
"剂","3","4"
"冲","3","4"
"军","3","4"
"顾","3","3"
"顶","3","3"
"释","3","3"
"边","3","3"
"转","3","3"
"跃","3","3"
"贸","3","3"
"财","3","3"
"谈","3","3"
"花","3","3"
"芯","3","3"
"缓","3","3"
"线","3","3"
"登","3","3"
"略","3","3"
"环","3","3"
"猛","3","3"
"深","3","3"
"波","3","3"
"案","3","3"
"析","3","3"
"暂","3","3"
"景","3","3"
"早","3","3"
"文","3","3"
"故","3","3"
"摩","3","3"
"把","3","3"
"户","3","3"
"战","3","3"
"恶","3","3"
"态","3","3"
"微","3","3"
"延","3","3"
"床","3","3"
"广","3","3"
"幅","3","3"
"席","3","3"
"川","3","3"
"尽","3","3"
"宝","3","3"
"够","3","3"
"型","3","3"
"圆","3","3"
"困","3","3"
"各","3","3"
"另","3","3"
"压","3","3"
"初","3","3"
"况","3","3"
"具","3","3"
"储","3","3"
"停","3","3"
"候","3","3"
"便","3","3"
"箱","2","6"
"驾","2","4"
"输","2","4"
"衣","2","4"
"菱","2","4"
"膜","2","4"
"签","2","4"
"监","2","4"
"律","2","4"
"岳","2","4"
"奇","2","4"
"冷","2","4"
"债","2","4"
"侠","2","4"
"银","2","3"
"遗","2","3"
"跌","2","3"
"觉","2","3"
"缘","2","3"
"纸","2","3"
"红","2","3"
"索","2","3"
"秘","2","3"
"疲","2","3"
"澳","2","3"
"活","2","3"
"杯","2","3"
"条","2","3"
"映","2","3"
"掩","2","3"
"愿","2","3"
"怀","2","3"
"形","2","3"
"容","2","3"
"坡","2","3"
"卫","2","3"
"协","2","3"
"佩","2","3"
"频","2","2"
"须","2","2"
"静","2","2"
"露","2","2"
"零","2","2"
"障","2","2"
"除","2","2"
"陆","2","2"
"际","2","2"
"阻","2","2"
"镇","2","2"
"铁","2","2"
"钱","2","2"
"配","2","2"
"邮","2","2"
"避","2","2"
"追","2","2"
"迷","2","2"
"迟","2","2"
"连","2","2"
"远","2","2"
"返","2","2"
"身","2","2"
"踪","2","2"
"距","2","2"
"足","2","2"
"赚","2","2"
"贷","2","2"
"贴","2","2"
"负","2","2"
"谁","2","2"
"诞","2","2"
"访","2","2"
"记","2","2"
"见","2","2"
"覆","2","2"
"裕","2","2"
"蛋","2","2"
"虚","2","2"
"蔬","2","2"
"菜","2","2"
"莫","2","2"
"苹","2","2"
"色","2","2"
"脑","2","2"
"胡","2","2"
"罕","2","2"
"缺","2","2"
"络","2","2"
"给","2","2"
"绕","2","2"
"纽","2","2"
"繁","2","2"
"累","2","2"
"篇","2","2"
"笔","2","2"
"章","2","2"
"竞","2","2"
"突","2","2"
"私","2","2"
"禁","2","2"
"社","2","2"
"碍","2","2"
"确","2","2"
"石","2","2"
"省","2","2"
"百","2","2"
"留","2","2"
"甘","2","2"
"爆","2","2"
"熟","2","2"
"激","2","2"
"湾","2","2"
"温","2","2"
"渡","2","2"
"浮","2","2"
"泡","2","2"
"水","2","2"
"植","2","2"
"核","2","2"
"树","2","2"
"林","2","2"
"权","2","2"
"杀","2","2"
"木","2","2"
"暴","2","2"
"晚","2","2"
"春","2","2"
"旗","2","2"
"散","2","2"
"救","2","2"
"控","2","2"
"排","2","2"
"损","2","2"
"挣","2","2"
"括","2","2"
"担","2","2"
"报","2","2"
"扩","2","2"
"扎","2","2"
"截","2","2"
"戏","2","2"
"懂","2","2"
"想","2","2"
"恢","2","2"
"急","2","2"
"忧","2","2"
"彩","2","2"
"归","2","2"
"异","2","2"
"底","2","2"
"幼","2","2"
"峰","2","2"
"山","2","2"
"密","2","2"
"宜","2","2"
"媒","2","2"
"娜","2","2"
"奶","2","2"
"奢","2","2"
"奋","2","2"
"奈","2","2"
"央","2","2"
"声","2","2"
"域","2","2"
"垄","2","2"
"坏","2","2"
"圣","2","2"
"善","2","2"
"唱","2","2"
"哪","2","2"
"呼","2","2"
"只","2","2"
"友","2","2"
"历","2","2"
"厂","2","2"
"卷","2","2"
"却","2","2"
"危","2","2"
"占","2","2"
"卖","2","2"
"十","2","2"
"包","2","2"
"努","2","2"
"判","2","2"
"列","2","2"
"切","2","2"
"净","2","2"
"决","2","2"
"农","2","2"
"写","2","2"
"共","2","2"
"侈","2","2"
"住","2","2"
"估","2","2"
"伏","2","2"
"仔","2","2"
"仅","2","2"
"乎","2","2"
"久","2","2"
"柿","1","9"
"鱼","1","5"
"屏","1","5"
"黄","1","4"
"驶","1","4"
"霹","1","4"
"雳","1","4"
"镜","1","4"
"舞","1","4"
"碳","1","4"
"氧","1","4"
"丘","1","4"
"麟","1","3"
"麒","1","3"
"纤","1","3"
"稀","1","3"
"漫","1","3"
"播","1","3"
"拟","1","3"
"鲁","1","2"
"顿","1","2"
"阅","1","2"
"锂","1","2"
"铠","1","2"
"酬","1","2"
"邑","1","2"
"遇","1","2"
"跳","1","2"
"贾","1","2"
"证","1","2"
"薪","1","2"
"葱","1","2"
"葡","1","2"
"萄","1","2"
"船","1","2"
"脏","1","2"
"置","1","2"
"缝","1","2"
"码","1","2"
"火","1","2"
"油","1","2"
"沙","1","2"
"曼","1","2"
"旅","1","2"
"操","1","2"
"探","1","2"
"拨","1","2"
"彼","1","2"
"弟","1","2"
"廷","1","2"
"姗","1","2"
"她","1","2"
"夹","1","2"
"址","1","2"
"固","1","2"
"啤","1","2"
"唐","1","2"
"哈","1","2"
"劳","1","2"
"办","1","2"
"兰","1","2"
"兑","1","2"
"兄","1","2"
"鼓","1","1"
"黑","1","1"
"麦","1","1"
"鹰","1","1"
"鸟","1","1"
"骤","1","1"
"驭","1","1"
"香","1","1"
"馆","1","1"
"飘","1","1"
"颗","1","1"
"顽","1","1"
"音","1","1"
"霸","1","1"
"霓","1","1"
"雨","1","1"
"雇","1","1"
"隆","1","1"
"陷","1","1"
"院","1","1"
"限","1","1"
"附","1","1"
"阶","1","1"
"阴","1","1"
"阳","1","1"
"队","1","1"
"阁","1","1"
"闻","1","1"
"闹","1","1"
"错","1","1"
"锁","1","1"
"链","1","1"
"钻","1","1"
"鉴","1","1"
"野","1","1"
"郊","1","1"
"邦","1","1"
"遭","1","1"
"逾","1","1"
"适","1","1"
"送","1","1"
"迹","1","1"
"迪","1","1"
"迅","1","1"
"迁","1","1"
"辛","1","1"
"辈","1","1"
"轴","1","1"
"软","1","1"
"跨","1","1"
"趣","1","1"
"趋","1","1"
"赶","1","1"
"赢","1","1"
"赛","1","1"
"贫","1","1"
"贪","1","1"
"败","1","1"
"责","1","1"
"豪","1","1"
"谷","1","1"
"谱","1","1"
"谨","1","1"
"谍","1","1"
"请","1","1"
"详","1","1"
"诉","1","1"
"诈","1","1"
"讲","1","1"
"讯","1","1"
"警","1","1"
"誉","1","1"
"裔","1","1"
"裁","1","1"
"衰","1","1"
"补","1","1"
"衡","1","1"
"血","1","1"
"蝉","1","1"
"虹","1","1"
"虑","1","1"
"藤","1","1"
"藏","1","1"
"薯","1","1"
"蔓","1","1"
"蓬","1","1"
"蓝","1","1"
"蒸","1","1"
"蒙","1","1"
"著","1","1"
"落","1","1"
"萨","1","1"
"菌","1","1"
"药","1","1"
"荣","1","1"
"草","1","1"
"茶","1","1"
"茫","1","1"
"范","1","1"
"艺","1","1"
"良","1","1"
"舱","1","1"
"般","1","1"
"舟","1","1"
"舜","1","1"
"臂","1","1"
"膨","1","1"
"腾","1","1"
"腐","1","1"
"脸","1","1"
"胶","1","1"
"胜","1","1"
"胀","1","1"
"肾","1","1"
"育","1","1"
"肃","1","1"
"耳","1","1"
"耕","1","1"
"老","1","1"
"翻","1","1"
"群","1","1"
"署","1","1"
"缩","1","1"
"编","1","1"
"绿","1","1"
"绪","1","1"
"绩","1","1"
"绍","1","1"
"组","1","1"
"纺","1","1"
"纯","1","1"
"紅","1","1"
"糕","1","1"
"粹","1","1"
"粛","1","1"
"粒","1","1"
"简","1","1"
"筹","1","1"
"答","1","1"
"笑","1","1"
"童","1","1"
"竟","1","1"
"窗","1","1"
"穿","1","1"
"穷","1","1"
"穆","1","1"
"稿","1","1"
"秋","1","1"
"秀","1","1"
"福","1","1"
"碧","1","1"
"础","1","1"
"瞬","1","1"
"真","1","1"
"盛","1","1"
"盘","1","1"
"盗","1","1"
"盈","1","1"
"癌","1","1"
"痛","1","1"
"疼","1","1"
"疆","1","1"
"番","1","1"
"甚","1","1"
"璃","1","1"
"琼","1","1"
"玻","1","1"
"玩","1","1"
"玉","1","1"
"猫","1","1"
"狂","1","1"
"犯","1","1"
"牠","1","1"
"牙","1","1"
"燃","1","1"
"熨","1","1"
"照","1","1"
"焰","1","1"
"烟","1","1"
"炽","1","1"
"炸","1","1"
"灯","1","1"
"灭","1","1"
"潮","1","1"
"潜","1","1"
"漱","1","1"
"演","1","1"
"滨","1","1"
"满","1","1"
"溶","1","1"
"溢","1","1"
"溃","1","1"
"港","1","1"
"淡","1","1"
"液","1","1"
"涛","1","1"
"涉","1","1"
"浪","1","1"
"浅","1","1"
"津","1","1"
"洗","1","1"
"洋","1","1"
"泰","1","1"
"泛","1","1"
"沿","1","1"
"汇","1","1"
"母","1","1"
"殖","1","1"
"残","1","1"
"欺","1","1"
"欠","1","1"
"橱","1","1"
"横","1","1"
"榜","1","1"
"概","1","1"
"楼","1","1"
"棵","1","1"
"棉","1","1"
"械","1","1"
"梦","1","1"
"档","1","1"
"框","1","1"
"栗","1","1"
"柳","1","1"
"查","1","1"
"柏","1","1"
"松","1","1"
"村","1","1"
"末","1","1"
"朋","1","1"
"曲","1","1"
"晶","1","1"
"晨","1","1"
"晓","1","1"
"昭","1","1"
"昂","1","1"
"旷","1","1"
"旦","1","1"
"既","1","1"
"斤","1","1"
"斗","1","1"
"斋","1","1"
"攻","1","1"
"攀","1","1"
"擦","1","1"
"撰","1","1"
"撤","1","1"
"摸","1","1"
"摊","1","1"
"掉","1","1"
"授","1","1"
"掀","1","1"
"挽","1","1"
"振","1","1"
"挖","1","1"
"挑","1","1"
"拳","1","1"
"拥","1","1"
"拜","1","1"
"拖","1","1"
"拒","1","1"
"披","1","1"
"抢","1","1"
"抓","1","1"
"找","1","1"
"执","1","1"
"扁","1","1"
"憾","1","1"
"慎","1","1"
"愉","1","1"
"惯","1","1"
"惨","1","1"
"惠","1","1"
"惑","1","1"
"悦","1","1"
"悉","1","1"
"恳","1","1"
"怦","1","1"
"思","1","1"
"忽","1","1"
"忍","1","1"
"循","1","1"
"徐","1","1"
"弹","1","1"
"弱","1","1"
"序","1","1"
"幽","1","1"
"希","1","1"
"巾","1","1"
"差","1","1"
"崩","1","1"
"崎","1","1"
"岸","1","1"
"岩","1","1"
"属","1","1"
"届","1","1"
"层","1","1"
"局","1","1"
"尼","1","1"
"尝","1","1"
"尚","1","1"
"察","1","1"
"寓","1","1"
"寄","1","1"
"宿","1","1"
"宽","1","1"
"宫","1","1"
"宙","1","1"
"宇","1","1"
"宅","1","1"
"孟","1","1"
"妮","1","1"
"奥","1","1"
"夺","1","1"
"夏","1","1"
"境","1","1"
"塑","1","1"
"堵","1","1"
"堆","1","1"
"堂","1","1"
"埼","1","1"
"坚","1","1"
"嚏","1","1"
"嗽","1","1"
"喷","1","1"
"喝","1","1"
"啡","1","1"
"咳","1","1"
"咖","1","1"
"启","1","1"
"吧","1","1"
"号","1","1"
"史","1","1"
"古","1","1"
"参","1","1"
"县","1","1"
"厚","1","1"
"厘","1","1"
"厉","1","1"
"卸","1","1"
"博","1","1"
"匿","1","1"
"匪","1","1"
"勇","1","1"
"勃","1","1"
"励","1","1"
"劣","1","1"
"剧","1","1"
"刺","1","1"
"券","1","1"
"凯","1","1"
"凭","1","1"
"凝","1","1"
"凌","1","1"
"冒","1","1"
"冈","1","1"
"党","1","1"
"充","1","1"
"儿","1","1"
"傲","1","1"
"偷","1","1"
"倡","1","1"
"借","1","1"
"俊","1","1"
"侵","1","1"
"侬","1","1"
"例","1","1"
"佳","1","1"
"伴","1","1"
"伟","1","1"
"伙","1","1"
"伍","1","1"
"伊","1","1"
"介","1","1"
"井","1","1"
"互","1","1"
"云","1","1"
"予","1","1"
"乳","1","1"
"乡","1","1"
"习","1","1"
"丽","1","1"
"丢","1","1"
"丁","1","1"
