"1gram","number of tweets","count"
"经","586","746"
"被","584","657"
"持","582","653"
"球","581","755"
"化","580","762"
"关","572","652"
"并","569","591"
"而","568","624"
"员","567","696"
"第","563","687"
"展","559","675"
"投","558","764"
"量","557","731"
"指","551","770"
"西","550","713"
"向","550","601"
"因","549","612"
"道","547","623"
"股","546","984"
"果","545","724"
"金","544","799"
"资","539","708"
"如","534","616"
"得","533","595"
"总","532","685"
"品","525","713"
"定","525","595"
"周","522","625"
"企","518","726"
"马","517","704"
"就","516","558"
"及","515","559"
"达","514","639"
"情","512","569"
"來","508","631"
"理","505","605"
"心","501","575"
"计","499","569"
"小","498","621"
"目","498","555"
"此","497","519"
"产","496","621"
"超","492","567"
"位","489","560"
"水","485","669"
"统","479","604"
"技","476","572"
"去","470","523"
"都","468","533"
"内","462","512"
"推","462","510"
"更","461","534"
"当","461","505"
"子","460","600"
"收","460","577"
"界","457","530"
"世","453","556"
"文","452","669"
"电","451","654"
"安","451","563"
"科","450","557"
"所","446","496"
"两","443","511"
"体","442","500"
"们","439","537"
"称","438","462"
"价","435","550"
"使","435","480"
"業","434","738"
"發","434","664"
"消","429","496"
"物","428","614"
"间","425","478"
"联","423","501"
"回","418","486"
"着","418","480"
"该","418","470"
"意","417","466"
"降","416","531"
"导","415","462"
"將","412","593"
"手","412","501"
"式","412","480"
"府","411","465"
"客","410","579"
"北","409","517"
"明","407","460"
"预","406","476"
"局","406","459"
"好","406","458"
"引","406","439"
"口","405","556"
"区","405","487"
"求","404","457"
"亚","402","508"
"看","401","451"
"英","399","563"
"拉","399","527"
"应","399","449"
"续","397","434"
"於","395","465"
"空","394","538"
"然","393","436"
"升","390","436"
"些","387","446"
"接","385","422"
"由","385","398"
"格","384","460"
"尔","384","456"
"開","383","533"
"华","383","472"
"克","381","532"
"建","380","487"
"代","380","476"
"保","378","461"
"二","378","417"
"對","377","523"
"影","377","450"
"性","374","444"
"里","374","437"
"强","373","410"
"未","369","396"
"少","365","418"
"管","363","410"
"务","362","428"
"据","362","410"
"从","362","381"
"实","361","392"
"供","360","403"
"半","359","484"
"取","359","390"
"头","353","385"
"長","351","533"
"山","350","549"
"议","349","426"
"四","347","368"
"基","345","402"
"動","344","475"
"型","344","411"
"选","342","558"
"车","341","636"
"湾","339","514"
"低","338","400"
"致","338","356"
"万","337","464"
"士","334","409"
"放","333","389"
"举","333","385"
"立","333","382"
"航","332","581"
"约","331","367"
"反","330","380"
"色","329","413"
"始","329","345"
"需","328","371"
"時","326","417"
"共","326","388"
"售","325","401"
"件","325","386"
"系","325","377"
"率","324","436"
"州","324","432"
"流","323","382"
"际","323","348"
"再","322","337"
"易","321","380"
"创","321","376"
"原","321","371"
"值","318","415"
"集","318","364"
"現","315","378"
"息","314","380"
"活","313","362"
"片","311","412"
"调","311","369"
"宣","311","329"
"争","310","343"
"列","309","391"
"信","307","376"
"问","307","332"
"官","305","333"
"击","304","359"
"显","303","317"
"势","302","328"
"進","301","367"
"京","300","399"
"门","300","358"
"济","298","405"
"东","297","338"
"研","294","361"
"巴","293","442"
"无","293","331"
"还","293","311"
"支","292","338"
"會","290","466"
"五","290","317"
"普","289","366"
"学","288","440"
"過","288","340"
"解","288","306"
"只","287","320"
"战","286","336"
"认","286","308"
"亿","285","413"
"程","285","330"
"洋","285","313"
"越","284","451"
"與","283","354"
"告","283","313"
"景","282","328"
"智","279","347"
"我","279","340"
"领","279","312"
"点","279","302"
"域","278","320"
"治","276","323"
"题","275","304"
"任","274","330"
"走","273","322"
"各","272","305"
"社","272","302"
"查","271","341"
"個","271","338"
"源","270","304"
"巨","269","287"
"史","268","292"
"感","267","295"
"路","266","337"
"步","266","293"
"經","265","360"
"令","265","296"
"施","264","297"
"洲","261","341"
"警","261","335"
"汽","260","405"
"達","259","339"
"何","259","305"
"很","259","283"
"萬","258","446"
"場","258","339"
"境","258","298"
"网","256","305"
"席","256","305"
"十","255","294"
"或","255","276"
"打","255","273"
"花","254","461"
"季","254","303"
"直","254","274"
"节","253","315"
"速","253","292"
"體","252","388"
"包","252","281"
"运","251","318"
"德","251","309"
"风","251","302"
"這","251","287"
"罗","250","346"
"涨","248","389"
"幅","247","289"
"视","246","295"
"內","246","288"
"省","245","278"
"游","243","357"
"气","243","307"
"没","243","275"
"火","242","332"
"望","242","262"
"非","242","260"
"菲","240","431"
"军","240","327"
"後","239","284"
"關","237","306"
"种","236","281"
"每","236","270"
"标","236","257"
"律","234","351"
"阿","234","295"
"機","233","401"
"東","233","337"
"票","233","331"
"结","232","252"
"象","229","267"
"快","229","256"
"突","229","247"
"常","228","255"
"音","227","303"
"级","227","254"
"划","226","244"
"历","226","239"
"模","225","262"
"变","225","261"
"價","224","354"
"資","223","394"
"让","223","239"
"産","222","377"
"团","221","254"
"仍","221","241"
"計","220","269"
"备","220","234"
"院","219","279"
"带","219","239"
"光","218","285"
"友","218","252"
"份","218","248"
"落","218","231"
"城","217","307"
"俄","216","359"
"破","216","243"
"言","216","228"
"项","215","231"
"數","214","322"
"苹","214","313"
"究","214","247"
"组","213","247"
"案","213","239"
"热","212","237"
"知","212","227"
"费","211","259"
"功","211","250"
"春","210","333"
"深","210","266"
"止","210","232"
"旅","209","308"
"料","209","254"
"款","208","240"
"波","207","263"
"坡","206","273"
"電","205","401"
"连","205","222"
"助","205","222"
"車","204","432"
"设","204","232"
"众","204","226"
"飞","203","314"
"身","203","225"
"改","203","219"
"注","203","217"
"竞","202","220"
"党","201","340"
"停","201","236"
"传","201","232"
"往","201","230"
"失","200","229"
"船","199","316"
"完","199","226"
"随","199","202"
"跌","198","308"
"太","198","229"
"存","198","225"
"從","198","216"
"许","198","207"
"服","197","234"
"食","196","268"
"約","196","254"
"實","195","239"
"候","194","223"
"响","194","206"
"获","194","205"
"迎","193","208"
"析","193","205"
"准","193","200"
"即","193","199"
"江","192","283"
"間","192","235"
"控","192","218"
"想","192","216"
"观","191","211"
"媒","190","199"
"兰","189","247"
"陆","189","241"
"决","189","203"
"均","188","222"
"端","187","242"
"策","187","222"
"六","187","217"
"难","187","202"
"论","187","198"
"福","186","261"
"财","186","237"
"百","186","219"
"田","185","312"
"吉","185","231"
"演","185","228"
"又","185","197"
"处","185","194"
"尼","183","244"
"登","183","229"
"执","183","195"
"創","182","225"
"规","182","203"
"米","181","284"
"區","181","233"
"除","181","193"
"排","180","246"
"午","180","236"
"几","180","188"
"器","179","256"
"销","179","209"
"伟","178","243"
"师","178","203"
"底","178","197"
"复","178","190"
"货","177","214"
"做","177","198"
"初","177","195"
"港","176","300"
"白","176","229"
"清","175","214"
"队","175","195"
"泰","174","277"
"香","173","256"
"設","173","235"
"神","173","222"
"先","173","181"
"林","172","220"
"委","171","200"
"河","170","272"
"宾","170","268"
"古","170","268"
"访","170","192"
"限","170","183"
"當","168","194"
"整","168","179"
"证","167","183"
"益","167","182"
"印","166","267"
"盟","166","214"
"张","166","183"
"给","166","171"
"临","166","169"
"總","165","231"
"老","165","199"
"早","165","184"
"紧","165","176"
"权","164","188"
"根","164","180"
"把","164","176"
"继","164","170"
"欧","163","247"
"死","163","189"
"據","163","187"
"否","163","175"
"女","162","220"
"續","161","189"
"故","161","186"
"样","161","172"
"括","161","165"
"富","160","212"
"站","160","208"
"你","160","196"
"沙","159","214"
"導","158","260"
"預","158","210"
"术","158","183"
"营","158","180"
"协","158","177"
"龙","157","249"
"黄","157","215"
"防","157","184"
"红","156","192"
"希","156","170"
"专","156","166"
"點","155","221"
"乐","155","177"
"见","155","162"
"漲","154","255"
"哈","154","216"
"博","154","212"
"際","154","204"
"它","154","166"
"具","154","164"
"担","154","161"
"央","153","200"
"构","153","160"
"则","153","159"
"億","152","240"
"断","152","166"
"威","151","178"
"形","151","172"
"办","151","162"
"勒","150","187"
"批","150","167"
"频","149","171"
"转","149","157"
"卡","147","183"
"承","147","159"
"况","147","156"
"朗","146","208"
"险","146","159"
"店","145","228"
"武","145","199"
"曾","145","152"
"岸","144","172"
"班","143","185"
"晚","142","173"
"微","142","169"
"么","142","166"
"融","142","161"
"街","142","154"
"震","141","252"
"币","141","216"
"務","141","196"
"石","141","191"
"什","141","167"
"岛","141","166"
"冲","141","161"
"采","141","155"
"软","140","165"
"銷","139","236"
"免","139","160"
"著","139","155"
"學","138","281"
"油","138","242"
"确","138","149"
"考","137","176"
"号","137","169"
"架","136","171"
"才","136","151"
"别","136","150"
"那","136","146"
"离","136","142"
"激","136","139"
"居","135","158"
"参","135","156"
"足","135","152"
"減","134","193"
"短","134","151"
"亡","134","151"
"吸","134","146"
"房","133","212"
"千","133","163"
"农","133","162"
"容","133","152"
"遭","133","140"
"運","132","236"
"倍","132","167"
"线","132","156"
"強","132","154"
"命","132","149"
"促","132","141"
"依","132","136"
"伊","131","200"
"裁","131","169"
"户","131","161"
"字","131","159"
"禁","131","154"
"算","130","153"
"测","130","143"
"還","130","140"
"护","129","158"
"图","129","142"
"记","129","141"
"略","129","135"
"似","129","135"
"族","128","202"
"芯","128","184"
"遇","128","150"
"录","128","146"
"单","128","141"
"教","127","160"
"满","127","149"
"极","127","146"
"爆","127","144"
"精","127","141"
"声","127","141"
"露","127","131"
"華","126","185"
"留","126","150"
"措","126","135"
"挑","126","133"
"态","126","133"
"亞","125","217"
"袭","125","155"
"己","125","144"
"独","125","138"
"严","125","134"
"青","124","166"
"濟","124","164"
"装","124","145"
"纪","124","134"
"真","124","134"
"問","123","141"
"必","123","139"
"效","123","137"
"奇","123","135"
"云","122","167"
"减","122","141"
"應","122","139"
"統","121","166"
"野","121","150"
"土","121","145"
"县","121","144"
"旗","121","140"
"维","121","134"
"却","121","126"
"储","120","156"
"段","120","136"
"遊","119","225"
"呼","119","133"
"尽","119","121"
"迪","118","178"
"银","118","158"
"谷","118","158"
"額","118","155"
"潮","118","144"
"王","118","143"
"幕","118","139"
"互","118","132"
"認","117","132"
"质","117","131"
"密","117","131"
"群","116","137"
"购","116","135"
"类","116","125"
"织","116","122"
"製","115","151"
"盘","115","138"
"素","115","124"
"產","114","187"
"坦","114","147"
"住","114","136"
"們","114","133"
"歷","114","127"
"试","114","126"
"话","114","121"
"盛","113","136"
"积","113","134"
"纳","113","121"
"危","113","121"
"夏","112","182"
"园","112","138"
"厂","112","138"
"退","112","126"
"透","112","113"
"員","111","152"
"习","111","143"
"觀","111","133"
"且","111","112"
"弹","110","139"
"边","110","129"
"胀","110","128"
"背","110","125"
"急","110","120"
"监","109","121"
"爱","109","120"
"疑","109","116"
"针","109","114"
"待","108","114"
"零","107","127"
"假","107","121"
"压","107","120"
"额","107","118"
"仅","107","115"
"涉","107","114"
"乎","107","111"
"照","106","125"
"移","106","123"
"环","106","118"
"烈","106","108"
"韩","105","155"
"訪","105","141"
"拿","105","133"
"標","105","128"
"置","105","125"
"付","105","125"
"终","105","108"
"核","104","150"
"广","104","126"
"像","104","125"
"舉","104","124"
"拍","104","124"
"温","104","111"
"另","104","105"
"術","103","153"
"座","103","127"
"探","103","120"
"伤","103","116"
"截","102","105"
"买","101","120"
"返","101","119"
"卫","101","117"
"责","101","109"
"並","101","107"
"乌","100","138"
"牌","100","130"
"調","100","129"
"兩","100","123"
"判","100","120"
"連","100","115"
"眼","100","106"
"扩","100","104"
"朝","99","154"
"射","99","152"
"藏","99","142"
"拜","99","136"
"送","99","116"
"領","99","115"
"該","99","109"
"束","99","102"
"池","98","154"
"歌","98","146"
"病","98","139"
"味","98","124"
"诉","98","118"
"湖","97","175"
"健","97","120"
"贸","97","115"
"较","97","102"
"雪","96","163"
"救","96","128"
"育","96","114"
"苏","96","110"
"轮","96","106"
"缺","96","105"
"費","95","143"
"画","95","122"
"延","95","102"
"她","94","125"
"吃","94","124"
"處","94","107"
"滑","94","106"
"佔","94","105"
"歐","93","156"
"夫","93","127"
"雨","93","121"
"角","93","102"
"例","93","102"
"稱","93","100"
"条","93","99"
"善","93","99"
"塞","92","137"
"川","92","121"
"疫","92","112"
"干","92","110"
"風","92","105"
"追","92","101"
"跳","92","101"
"酒","91","169"
"爾","91","148"
"仁","91","115"
"邦","91","104"
"副","91","104"
"避","91","99"
"估","91","99"
"峰","90","108"
"谈","90","104"
"聯","89","124"
"規","89","115"
"乘","89","114"
"八","89","104"
"享","89","99"
"節","88","132"
"貨","88","129"
"熊","87","180"
"餐","87","136"
"轻","87","109"
"傳","87","107"
"签","87","104"
"忧","87","92"
"寻","87","92"
"兴","87","92"
"營","86","122"
"縣","86","119"
"男","86","107"
"缓","86","100"
"勢","86","100"
"申","86","99"
"氣","85","121"
"板","85","107"
"暴","85","106"
"双","85","101"
"书","85","101"
"抗","85","97"
"顯","85","92"
"害","85","92"
"评","85","91"
"採","84","97"
"岁","84","96"
"配","84","95"
"署","84","94"
"康","84","94"
"室","84","94"
"右","84","93"
"廠","83","114"
"轉","83","103"
"浪","83","100"
"胡","83","97"
"種","83","97"
"爭","83","93"
"若","83","92"
"驻","83","86"
"久","83","86"
"專","82","100"
"便","82","87"
"習","81","146"
"李","81","104"
"艘","81","98"
"記","81","97"
"充","81","92"
"优","81","92"
"黑","81","90"
"派","81","90"
"左","81","89"
"状","81","88"
"漫","80","103"
"切","80","84"
"塔","79","104"
"無","79","98"
"察","79","92"
"魅","79","83"
"逐","79","80"
"吁","79","80"
"幣","78","134"
"校","78","122"
"晶","78","108"
"材","78","99"
"七","78","98"
"亲","78","96"
"差","78","95"
"變","78","94"
"題","78","92"
"視","78","89"
"聚","78","88"
"络","78","87"
"远","78","86"
"抵","78","86"
"愿","78","84"
"甚","78","79"
"映","78","79"
"戰","77","93"
"损","77","86"
"攻","77","84"
"刻","77","83"
"虑","77","81"
"属","77","80"
"围","77","79"
"迷","77","77"
"馬","76","132"
"門","76","102"
"翻","76","93"
"樣","76","92"
"結","76","86"
"按","76","86"
"響","76","85"
"验","76","84"
"索","76","80"
"跟","76","78"
"鲜","75","110"
"税","75","105"
"線","75","102"
"恐","75","86"
"頭","75","84"
"义","75","82"
"含","75","80"
"启","75","79"
"职","75","78"
"倒","75","78"
"附","75","77"
"努","75","77"
"键","75","75"
"號","74","119"
"澳","74","114"
"備","74","102"
"網","74","92"
"喜","74","81"
"尚","74","78"
"馆","73","101"
"木","73","94"
"钱","73","93"
"九","73","92"
"念","73","90"
"團","73","90"
"援","73","88"
"庭","73","86"
"佈","73","84"
"距","73","79"
"找","73","79"
"暂","73","73"
"豐","72","123"
"疆","72","104"
"組","72","88"
"冠","72","86"
"擴","72","82"
"绝","72","80"
"劃","72","80"
"层","72","79"
"须","72","76"
"阻","72","73"
"舞","71","110"
"彩","71","99"
"論","71","93"
"跨","71","90"
"競","71","82"
"伴","71","77"
"欢","71","76"
"稳","71","71"
"陸","70","105"
"買","70","105"
"瑞","70","99"
"摩","70","89"
"級","70","85"
"唱","70","84"
"夜","70","80"
"莫","70","79"
"检","70","77"
"虽","70","70"
"測","69","95"
"佳","69","81"
"征","69","80"
"厅","69","80"
"盈","69","78"
"丹","68","91"
"母","68","88"
"胜","68","76"
"剧","68","76"
"恢","68","74"
"负","68","73"
"飙","68","71"
"振","68","71"
"購","67","98"
"蒙","67","87"
"孩","67","87"
"構","67","78"
"载","67","77"
"祝","67","76"
"伯","67","76"
"版","67","74"
"撞","67","74"
"累","67","72"
"斷","67","70"
"志","67","69"
"龍","66","121"
"阳","66","90"
"報","66","82"
"廣","66","81"
"陷","66","72"
"讨","66","71"
"介","66","71"
"输","66","70"
"僅","66","70"
"惊","66","69"
"驗","65","92"
"帶","65","84"
"敦","65","77"
"搭","65","76"
"请","65","71"
"隔","65","70"
"吗","65","70"
"飛","64","130"
"冰","64","108"
"赛","64","93"
"跑","64","80"
"準","64","80"
"劳","64","79"
"补","64","78"
"召","64","70"
"讓","64","68"
"闻","64","67"
"困","64","67"
"脱","64","65"
"草","63","82"
"參","63","80"
"態","63","78"
"儿","63","77"
"剩","63","74"
"封","63","70"
"散","63","69"
"卷","63","64"
"纷","62","106"
"燃","62","78"
"典","62","76"
"播","62","72"
"革","62","71"
"帮","62","68"
"缩","62","67"
"沒","62","65"
"亮","62","65"
"舟","61","113"
"庆","61","85"
"占","61","69"
"坚","61","68"
"择","61","65"
"丰","61","65"
"述","61","63"
"財","60","93"
"滿","60","83"
"哥","60","81"
"村","60","80"
"獲","60","74"
"積","60","69"
"余","60","68"
"別","60","66"
"較","60","65"
"障","60","62"
"宝","59","96"
"巡","59","76"
"辦","59","75"
"秘","59","70"
"脑","59","68"
"宜","59","66"
"雄","59","64"
"写","59","62"
"哪","59","61"
"載","58","88"
"灾","58","75"
"獨","58","69"
"佛","58","69"
"環","58","67"
"思","58","67"
"伦","58","65"
"润","58","64"
"怎","58","61"
"坐","58","61"
"诺","58","60"
"況","58","60"
"劲","58","59"
"隨","58","58"
"债","57","74"
"绿","57","71"
"卖","57","67"
"良","57","63"
"顾","57","61"
"修","57","61"
"迫","57","58"
"摄","56","79"
"籍","56","73"
"赖","56","65"
"穿","56","62"
"招","56","62"
"末","56","59"
"弱","56","58"
"賽","55","109"
"畫","55","88"
"铁","55","82"
"丝","55","75"
"質","55","72"
"植","55","69"
"松","55","68"
"單","55","67"
"復","55","66"
"麼","55","64"
"误","55","61"
"熱","55","59"
"拥","55","57"
"愛","54","77"
"隊","54","72"
"趣","54","56"
"绩","54","56"
"茶","53","96"
"園","53","82"
"牛","53","75"
"樂","53","75"
"裝","53","70"
"義","53","70"
"库","53","67"
"優","53","64"
"套","53","63"
"雷","53","62"
"極","53","60"
"董","53","59"
"繁","53","59"
"捕","53","59"
"曼","53","58"
"黃","52","91"
"護","52","79"
"牙","52","70"
"贴","52","65"
"眾","52","64"
"見","52","62"
"確","52","58"
"搜","52","56"
"序","52","53"
"悉","52","52"
"雲","51","85"
"肉","51","75"
"桥","51","68"
"屆","51","68"
"券","51","67"
"兵","51","66"
"勋","51","65"
"汇","51","64"
"永","51","64"
"遗","51","62"
"罪","51","61"
"難","51","60"
"雅","51","59"
"固","51","57"
"识","51","54"
"銀","50","83"
"毒","50","69"
"項","50","63"
"負","50","61"
"決","50","61"
"選","50","59"
"笔","50","56"
"繼","50","53"
"释","50","52"
"逾","50","52"
"呈","50","52"
"韓","49","83"
"館","49","78"
"患","49","64"
"私","49","56"
"暖","49","53"
"够","49","52"
"啟","49","52"
"途","49","50"
"兼","49","50"
"适","49","49"
"般","49","49"
"莲","48","76"
"荷","48","74"
"議","48","70"
"薪","48","67"
"饮","48","65"
"曲","48","62"
"埃","48","61"
"瓦","48","60"
"混","48","57"
"炸","48","54"
"晨","48","54"
"慧","48","54"
"授","48","53"
"链","48","51"
"圍","48","51"
"允","48","50"
"借","48","49"
"靠","48","48"
"赢","48","48"
"麦","47","70"
"医","47","69"
"島","47","68"
"堂","47","60"
"沉","47","55"
"衡","47","52"
"错","47","50"
"范","47","50"
"粉","47","50"
"迅","47","49"
"替","47","49"
"伙","47","49"
"菜","46","96"
"匯","46","74"
"輛","46","71"
"鲁","46","58"
"條","46","55"
"犯","46","53"
"旦","46","52"
"守","46","50"
"阶","46","49"
"疲","46","48"
"胁","46","47"
"押","46","46"
"類","45","66"
"墨","45","66"
"童","45","55"
"邊","45","54"
"證","45","52"
"嫌","45","52"
"讯","45","50"
"罕","45","47"
"缘","45","46"
"换","45","46"
"咖","44","93"
"猫","44","89"
"潤","44","81"
"鱼","44","76"
"險","44","59"
"订","44","55"
"萌","44","51"
"裡","44","48"
"审","44","48"
"冷","44","48"
"贵","44","47"
"聞","44","47"
"陈","44","46"
"违","44","46"
"赴","44","46"
"遍","44","44"
"楼","43","62"
"药","43","56"
"灣","43","56"
"蓝","43","54"
"丁","43","50"
"奔","43","49"
"闭","43","45"
"予","43","44"
"尤","43","43"
"唯","43","43"
"鐵","42","76"
"宗","42","64"
"刚","42","62"
"黎","42","60"
"興","42","60"
"維","42","56"
"甲","42","56"
"戶","42","55"
"尖","42","52"
"逆","42","51"
"细","42","51"
"幸","42","46"
"侵","42","44"
"迹","42","43"
"啡","41","87"
"試","41","59"
"凈","41","59"
"貶","41","56"
"艺","41","52"
"遠","41","51"
"奥","41","51"
"戏","41","50"
"雙","41","49"
"屋","41","49"
"離","41","48"
"血","41","47"
"折","41","46"
"纽","41","45"
"顿","41","44"
"触","41","44"
"披","41","44"
"弃","41","42"
"軍","40","56"
"托","40","56"
"恩","40","51"
"宫","40","50"
"姆","40","50"
"辆","40","49"
"俗","40","47"
"撤","40","46"
"腾","40","45"
"坏","40","43"
"泛","40","42"
"毁","40","42"
"屬","40","41"
"夺","40","41"
"呢","40","41"
"礼","39","53"
"盤","39","53"
"珠","39","53"
"泡","39","48"
"休","39","47"
"丽","39","45"
"驶","39","44"
"顺","39","43"
"給","39","42"
"玩","39","41"
"掌","39","41"
"削","39","39"
"乱","39","39"
"魚","38","82"
"箭","38","62"
"寶","38","62"
"紅","38","50"
"逊","38","48"
"舰","38","47"
"听","38","47"
"錄","38","46"
"森","38","46"
"浙","38","45"
"耶","38","44"
"罚","38","43"
"染","38","43"
"败","38","42"
"培","38","42"
"养","38","42"
"旧","38","41"
"趋","38","40"
"裂","38","40"
"斗","38","40"
"顶","38","39"
"恶","38","39"
"挥","38","38"
"補","37","59"
"權","37","57"
"艾","37","55"
"語","37","51"
"症","37","51"
"渔","37","51"
"娃","37","51"
"係","37","50"
"話","37","48"
"羽","37","47"
"緩","37","46"
"苦","37","43"
"筑","37","43"
"乡","37","42"
"朋","37","41"
"简","37","40"
"邀","37","39"
"潜","37","38"
"杂","37","38"
"厚","37","38"
"乏","37","37"
"树","36","57"
"麗","36","51"
"梅","36","50"
"扣","36","45"
"針","36","44"
"讼","36","44"
"豪","36","42"
"汉","36","42"
"净","36","42"
"肯","36","40"
"凌","36","40"
"夕","36","39"
"覆","36","38"
"攀","36","38"
"归","36","38"
"莱","36","37"
"珍","36","36"
"羅","35","67"
"骗","35","54"
"语","35","45"
"柯","35","43"
"鼓","35","41"
"操","35","41"
"惠","35","41"
"慢","35","39"
"萨","35","38"
"抓","35","38"
"倾","35","38"
"拖","35","37"
"届","35","37"
"績","35","36"
"杀","35","36"
"扰","35","36"
"摆","35","35"
"慶","34","56"
"圆","34","53"
"師","34","45"
"歲","34","41"
"壮","34","40"
"疗","34","39"
"玉","34","39"
"縮","34","38"
"洛","34","37"
"榜","34","37"
"赶","34","36"
"書","34","36"
"异","34","36"
"觉","34","35"
"督","34","35"
"渐","34","35"
"耗","34","34"
"符","34","34"
"氛","34","34"
"農","33","61"
"藝","33","49"
"蘭","33","46"
"烧","33","45"
"談","33","43"
"杭","33","43"
"淡","33","41"
"圳","33","40"
"圖","33","40"
"甘","33","38"
"圈","33","38"
"课","33","37"
"脸","33","37"
"码","33","37"
"坠","33","37"
"則","33","37"
"頻","33","36"
"综","33","36"
"驾","33","35"
"焦","33","35"
"既","33","33"
"貼","32","55"
"杜","32","53"
"礁","32","49"
"桃","32","47"
"紀","32","45"
"章","32","43"
"骨","32","42"
"貿","32","42"
"耐","32","42"
"軟","32","41"
"塑","32","39"
"隆","32","38"
"歡","32","38"
"塌","32","38"
"踪","32","37"
"聲","32","37"
"沃","32","37"
"衰","32","36"
"掉","32","36"
"順","32","35"
"評","32","35"
"緊","32","35"
"答","32","35"
"狀","32","35"
"概","32","35"
"扎","32","35"
"刑","32","35"
"說","32","34"
"狂","32","34"
"隐","32","33"
"锁","32","33"
"秀","32","33"
"蘋","31","63"
"偉","31","48"
"舱","31","46"
"壇","31","45"
"皮","31","39"
"輕","31","37"
"許","31","37"
"拔","31","37"
"钟","31","35"
"灭","31","35"
"氏","31","35"
"框","31","35"
"協","31","35"
"箱","31","34"
"梦","31","34"
"擔","31","34"
"挂","31","34"
"堅","31","33"
"刷","31","33"
"绕","31","32"
"刺","31","31"
"蘇","30","50"
"層","30","49"
"稅","30","47"
"兑","30","46"
"碳","30","45"
"液","30","45"
"噸","30","43"
"攝","30","42"
"劇","30","41"
"溫","30","40"
"甸","30","39"
"阵","30","37"
"喷","30","37"
"鎮","30","36"
"贝","30","36"
"張","30","36"
"迟","30","35"
"硬","30","35"
"毛","30","35"
"尾","30","35"
"毫","30","34"
"賣","30","33"
"讲","30","33"
"荣","30","33"
"练","30","33"
"責","30","32"
"説","30","32"
"绪","30","32"
"绍","30","32"
"終","30","32"
"盖","30","31"
"純","30","30"
"竟","30","30"
"础","30","30"
"慎","30","30"
"怀","30","30"
"貓","29","66"
"藥","29","59"
"庫","29","47"
"毕","29","46"
"徵","29","42"
"饭","29","38"
"津","29","38"
"桑","29","38"
"岩","29","37"
"镇","29","36"
"鬆","29","35"
"鏈","29","35"
"寬","29","34"
"赏","29","33"
"毅","29","33"
"谁","29","32"
"忙","29","32"
"揭","29","31"
"拟","29","31"
"醒","29","30"
"涌","29","30"
"壁","29","30"
"雖","29","29"
"跃","29","29"
"吧","29","29"
"衛","28","54"
"遺","28","46"
"洪","28","39"
"默","28","36"
"沫","28","36"
"圓","28","36"
"渡","28","34"
"谢","28","32"
"織","28","32"
"秒","28","31"
"灵","28","31"
"沿","28","31"
"歧","28","31"
"枪","28","31"
"抱","28","31"
"镜","28","30"
"裏","28","30"
"姿","28","30"
"圣","28","30"
"尋","28","29"
"嗎","28","29"
"誉","28","28"
"撑","28","28"
"廉","28","28"
"鸟","27","46"
"輸","27","41"
"賓","27","41"
"徽","27","41"
"衣","27","40"
"贷","27","35"
"厦","27","34"
"陽","27","32"
"读","27","32"
"柔","27","32"
"宇","27","32"
"欣","27","31"
"屏","27","31"
"輪","27","30"
"览","27","30"
"穩","27","30"
