"4gram","number of tweets","count"
"联储主席","13","13"
"美联储主","13","13"
"美国科技","13","13"
"球最大的","13","13"
"点击看视","13","13"
"民众党总","13","13"
"武装组织","13","13"
"最高水平","13","13"
"总执行长","13","13"
"将于星期","13","13"
"国际机场","13","13"
"另一方面","13","13"
"印度尼西","13","13"
"十亿美元","13","13"
"击看视频","13","13"
"冠病疫情","13","13"
"公司正在","13","13"
"众党总统","13","13"
"个交易日","13","13"
"巴基斯坦","12","18"
"中国海警","12","17"
"除負利率","12","15"
"解除負利","12","15"
"气候变化","12","15"
"同比增長","12","15"
"国电动汽","12","14"
"美国经济","12","13"
"国消费者","12","13"
"通货膨胀","12","12"
"该公司的","12","12"
"本石川县","12","12"
"度尼西亚","12","12"
"与此同时","12","12"
"俄乌战争","11","13"
"中国游客","11","13"
"两岸关系","11","13"
"下历史新","11","13"
"美国商务","11","12"
"湾国防部","11","12"
"果公司的","11","12"
"台湾国防","11","12"
"发生规模","11","12"
"今年春节","11","12"
"道琼斯指","11","11"
"调查显示","11","11"
"英伟达股","11","11"
"脸书母公","11","11"
"联合政府","11","11"
"纳斯达克","11","11"
"石川县能","11","11"
"琼斯指数","11","11"
"特斯拉的","11","11"
"片巨头英","11","11"
"消息人士","11","11"
"歷史最高","11","11"
"日本經濟","11","11"
"政府宣布","11","11"
"投资者的","11","11"
"恐怖袭击","11","11"
"年第四季","11","11"
"平洋岛国","11","11"
"席鲍威尔","11","11"
"市场预期","11","11"
"川县能登","11","11"
"太平洋岛","11","11"
"在中国的","11","11"
"国股市周","11","11"
"动汽车制","11","11"
"分析人士","11","11"
"以色列的","11","11"
"以来首次","11","11"
"以哈冲突","11","11"
"书母公司","11","11"
"主席鲍威","11","11"
"中国官方","11","11"
"中国公司","11","11"
"中国企业","11","11"
"东京羽田","11","11"
"一项调查","11","11"
"一架波音","11","11"
"個百分點","10","14"
"海上保安","10","13"
"美国芯片","10","12"
"日本銀行","10","12"
"台湾大选","10","12"
"中国公民","10","12"
"智慧手機","10","11"
"新加坡人","10","11"
"年同期增","10","11"
"台湾海巡","10","11"
"利率政策","10","11"
"互免签证","10","11"
"中国股市","10","11"
"首次突破","10","10"
"部长王毅","10","10"
"造成至少","10","10"
"选人赖清","10","10"
"货比特币","10","10"
"货币政策","10","10"
"证券交易","10","10"
"西方国家","10","10"
"莫斯科近","10","10"
"股闻天下","10","10"
"联邦储备","10","10"
"联合早报","10","10"
"经济放缓","10","10"
"研究显示","10","10"
"研究人员","10","10"
"的电动汽","10","10"
"的最低水","10","10"
"电子商务","10","10"
"现货比特","10","10"
"海岸警卫","10","10"
"治局委员","10","10"
"歷史新高","10","10"
"最大规模","10","10"
"春节期间","10","10"
"早些时候","10","10"
"斯科近郊","10","10"
"政治局委","10","10"
"据知情人","10","10"
"投资银行","10","10"
"成为美国","10","10"
"成为全球","10","10"
"当地时间","10","10"
"工智能的","10","10"
"岸警卫队","10","10"
"对菲律宾","10","10"
"对中国的","10","10"
"学者分析","10","10"
"坛天后泰","10","10"
"在美国的","10","10"
"国际社会","10","10"
"国大陆国","10","10"
"副总统候","10","10"
"储主席鲍","10","10"
"以来的最","10","10"
"以來的最","10","10"
"人赖清德","10","10"
"京羽田机","10","10"
"交部长王","10","10"
"中共中央","10","10"
"专栏记者","10","10"
"指数下跌","9","13"
"外投資者","9","13"
"海外投資","9","12"
"貨幣寬鬆","9","11"
"红海危机","9","11"
"根士丹利","9","11"
"摩根士丹","9","11"
"對中國的","9","11"
"的半導體","9","10"
"日本熊本","9","10"
"同比減少","9","10"
"中国消费","9","10"
"中国海的","9","10"
"三大股指","9","10"
"陆国台办","9","9"
"部长耶伦","9","9"
"部发言人","9","9"
"部分地区","9","9"
"道指上涨","9","9"
"这家科技","9","9"
"视频平台","9","9"
"觀點認為","9","9"
"联储官员","9","9"
"美联储官","9","9"
"美国国家","9","9"
"美国国务","9","9"
"综合指数","9","9"
"统马英九","9","9"
"结果显示","9","9"
"研究发现","9","9"
"的消费者","9","9"
"的情況下","9","9"
"有史以来","9","9"
"日本东京","9","9"
"新年期间","9","9"
"数十亿美","9","9"
"政部长耶","9","9"
"成为中国","9","9"
"情人士称","9","9"
"总统马英","9","9"
"应用程序","9","9"
"巨头英伟","9","9"
"家科技巨","9","9"
"媒体平台","9","9"
"头英伟达","9","9"
"大陆国台","9","9"
"大规模的","9","9"
"外交部发","9","9"
"塞武装组","9","9"
"在社交媒","9","9"
"国联邦储","9","9"
"国房地产","9","9"
"合作伙伴","9","9"
"历新年期","9","9"
"南洋社论","9","9"
"前总统马","9","9"
"券交易所","9","9"
"制造商在","9","9"
"创历史新","9","9"
"分析认为","9","9"
"公司星期","9","9"
"全球市场","9","9"
"候选人赖","9","9"
"伟达股价","9","9"
"伊朗支持","9","9"
"交媒体平","9","9"
"中国房地","9","9"
"与中国的","9","9"
"上年同期","9","9"
"訪日遊客","8","12"
"伯克希尔","8","12"
"万亿美元","8","11"
"銷量同比","8","10"
"最高法院","8","10"
"电子产品","8","9"
"新加坡航","8","9"
"斯威夫特","8","9"
"数据中心","8","9"
"小林制药","8","9"
"半导体产","8","9"
"马里兰州","8","8"
"马斯克的","8","8"
"飞行途中","8","8"
"领导人金","8","8"
"项新研究","8","8"
"音乐厅恐","8","8"
"音乐厅发","8","8"
"需求疲软","8","8"
"里姆林宫","8","8"
"邦储备局","8","8"
"达克综合","8","8"
"袭击事件","8","8"
"菲律宾和","8","8"
"色列军队","8","8"
"至关重要","8","8"
"联合航空","8","8"
"联合国安","8","8"
"美国联合","8","8"
"美国消费","8","8"
"美国众议","8","8"
"纳指上涨","8","8"
"經濟增長","8","8"
"社交平台","8","8"
"短视频平","8","8"
"的新加坡","8","8"
"的外國人","8","8"
"的人工智","8","8"
"的一部分","8","8"
"登半岛地","8","8"
"甲辰龙年","8","8"
"理水排海","8","8"
"湾民进党","8","8"
"湾前总统","8","8"
"消费电子","8","8"
"泰国首相","8","8"
"来的最高","8","8"
"机制造商","8","8"
"朗支持的","8","8"
"晶片巨头","8","8"
"晚些时候","8","8"
"族自治州","8","8"
"新加坡和","8","8"
"斯达克综","8","8"
"指数收盘","8","8"
"拿督斯里","8","8"
"报告显示","8","8"
"总理李强","8","8"
"微博热搜","8","8"
"弹道导弹","8","8"
"开始降息","8","8"
"年农历新","8","8"
"巡回演唱","8","8"
"展开调查","8","8"
"导人金正","8","8"
"学者认为","8","8"
"在星期五","8","8"
"在日本的","8","8"
"在中国市","8","8"
"国联合航","8","8"
"国总统选","8","8"
"国会议员","8","8"
"国众议院","8","8"
"向乌克兰","8","8"
"台湾民进","8","8"
"台湾民众","8","8"
"台湾外交","8","8"
"台湾前总","8","8"
"可能导致","8","8"
"可能出现","8","8"
"发生致命","8","8"
"县能登半","8","8"
"去年同期","8","8"
"半岛地震","8","8"
"勒斯坦人","8","8"
"动汽车销","8","8"
"加沙停火","8","8"
"其中包括","8","8"
"公司表示","8","8"
"公司股价","8","8"
"克里姆林","8","8"
"克综合指","8","8"
"億日元的","8","8"
"來的最高","8","8"
"人金正恩","8","8"
"交部发言","8","8"
"乐厅发生","8","8"
"主要股指","8","8"
"主要原因","8","8"
"为全球最","8","8"
"业内人士","8","8"
"不太可能","8","8"
"一项新研","8","8"
"東京都心","7","13"
"小林製藥","7","12"
"上保安厅","7","10"
"日本水産","7","9"
"在俄罗斯","7","9"
"全球銷量","7","9"
"黄金价格","7","8"
"的投资者","7","8"
"的半导体","7","8"
"武装分子","7","8"
"政治人物","7","8"
"年春节假","7","8"
"就业机会","7","8"
"导体产业","7","8"
"家和地區","7","8"
"在留資格","7","8"
"國家和地","7","8"
"同期增长","7","8"
"台积电在","7","8"
"台湾选举","7","8"
"几乎没有","7","8"
"内坦亚胡","7","8"
"中国在南","7","8"
"世界各地","7","8"
"高于预期","7","7"
"驻美国大","7","7"
"首相社德","7","7"
"飞机相撞","7","7"
"集装箱船","7","7"
"长黄仁勋","7","7"
"针对台湾","7","7"
"金门翻船","7","7"
"金厦海域","7","7"
"道指下跌","7","7"
"造势活动","7","7"
"连续第二","7","7"
"进党总统","7","7"
"这可能会","7","7"
"达成共识","7","7"
"超出预期","7","7"
"访学者分","7","7"
"解决方案","7","7"
"行长黄仁","7","7"
"莫斯科音","7","7"
"花莲发生","7","7"
"色列军方","7","7"
"能登半島","7","7"
"美国阿拉","7","7"
"美国纽约","7","7"
"美国歌坛","7","7"
"美国大使","7","7"
"美国和英","7","7"
"美国共和","7","7"
"缘政治紧","7","7"
"经济数据","7","7"
"纳指下跌","7","7"
"管理公司","7","7"
"立委选举","7","7"
"相社德他","7","7"
"盈利能力","7","7"
"的最高水","7","7"
"的数据显","7","7"
"登半島地","7","7"
"疫情前的","7","7"
"生产总值","7","7"
"特朗普的","7","7"
"特币价格","7","7"
"湾花莲发","7","7"
"湾外交部","7","7"
"法院星期","7","7"
"沙地带的","7","7"
"汽车销售","7","7"
"民进党总","7","7"
"比特币价","7","7"
"歌坛天后","7","7"
"枪击事件","7","7"
"来越多的","7","7"
"月以來的","7","7"
"日本能登","7","7"
"日元匯率","7","7"
"新能源车","7","7"
"新冠疫情","7","7"
"斯科音乐","7","7"
"政治紧张","7","7"
"提起诉讼","7","7"
"执行长黄","7","7"
"总统普丁","7","7"
"年晚些时","7","7"
"年以來的","7","7"
"年一度的","7","7"
"市场竞争","7","7"
"工作人员","7","7"
"尔街股市","7","7"
"将在美国","7","7"
"安全问题","7","7"
"委员会主","7","7"
"大陆渔船","7","7"
"基础设施","7","7"
"在飞行途","7","7"
"在中國的","7","7"
"国首相社","7","7"
"国阿拉斯","7","7"
"国汽车制","7","7"
"国歌坛天","7","7"
"国最大的","7","7"
"国市场的","7","7"
"国媒体报","7","7"
"国国务院","7","7"
"国和英国","7","7"
"国内生产","7","7"
"国共和党","7","7"
"国之间的","7","7"
"回演唱会","7","7"
"吸引更多","7","7"
"台湾中央","7","7"
"去年第四","7","7"
"华尔街股","7","7"
"半島地震","7","7"
"創出歷史","7","7"
"分析师说","7","7"
"再创新高","7","7"
"共总书记","7","7"
"元人民币","7","7"
"俄罗斯国","7","7"
"來的最低","7","7"
"价格指数","7","7"
"令人失望","7","7"
"他们认为","7","7"
"今年晚些","7","7"
"今年以来","7","7"
"于预期的","7","7"
"主导地位","7","7"
"为新加坡","7","7"
"中央气象","7","7"
"中国网民","7","7"
"中国电商","7","7"
"中国媒体","7","7"
"中国商务","7","7"
"中国出口","7","7"
"中共总书","7","7"
"两人死亡","7","7"
"东京电力","7","7"
"世界第一","7","7"
"三星电子","7","7"
"三大指数","7","7"
"三分之一","7","7"
"财富管理","6","8"
"貨幣政策","6","8"
"的年轻人","6","8"
"澳大利亞","6","8"
"核處理水","6","8"
"希尔哈撒","6","8"
"尔哈撒韦","6","8"
"国际法院","6","8"
"克希尔哈","6","8"
"金正恩的","6","7"
"选举结果","6","7"
"这种情况","6","7"
"近平星期","6","7"
"負利率政","6","7"
"美国通胀","6","7"
"罕布什尔","6","7"
"网络攻击","6","7"
"第四财季","6","7"
"的銷售額","6","7"
"的摩大桥","6","7"
"法国总统","6","7"
"水麻辣烫","6","7"
"析师认为","6","7"
"未成年人","6","7"
"晶圆代工","6","7"
"新罕布什","6","7"
"放射性物","6","7"
"布什尔州","6","7"
"市場規模","6","7"
"尔的摩大","6","7"
"天水麻辣","6","7"
"大众汽车","6","7"
"在加沙地","6","7"
"国经济增","6","7"
"国在南中","6","7"
"和菲律宾","6","7"
"半導體供","6","7"
"利桑那州","6","7"
"分析师认","6","7"
"击以色列","6","7"
"公司首席","6","7"
"产能过剩","6","7"
"亚利桑那","6","7"
"习近平星","6","7"
"中国汽车","6","7"
"黎巴嫩真","6","6"
"高速公路","6","6"
"高级官员","6","6"
"马可斯说","6","6"
"首次超過","6","6"
"飞机制造","6","6"
"革命卫队","6","6"
"随着中国","6","6"
"长拿督斯","6","6"
"金门海域","6","6"
"部副部长","6","6"
"郊音乐厅","6","6"
"通貨膨脹","6","6"
"选人赵少","6","6"
"选举委员","6","6"
"运输安全","6","6"
"过去两年","6","6"
"输安全委","6","6"
"超出市场","6","6"
"费电子产","6","6"
"该公司将","6","6"
"视频应用","6","6"
"街股市主","6","6"
"藏族自治","6","6"
"英特尔和","6","6"
"花莲外海","6","6"
"芯片大厂","6","6"
"航空管理","6","6"
"股市主要","6","6"
"股價上漲","6","6"
"联邦航空","6","6"
"联邦政府","6","6"
"翻船事件","6","6"
"美联储的","6","6"
"美国银行","6","6"
"美国市场","6","6"
"美国军方","6","6"
"美国三大","6","6"
"罗库斯城","6","6"
"经济增速","6","6"
"紧张关系","6","6"
"競爭對手","6","6"
"竞相绽放","6","6"
"空管理局","6","6"
"科音乐厅","6","6"
"短视频应","6","6"
"的純電動","6","6"
"的特斯拉","6","6"
"的民进党","6","6"
"的最高點","6","6"
"的大部分","6","6"
"的主导地","6","6"
"界卫生组","6","6"
"电力公司","6","6"
"生成式人","6","6"
"生态系统","6","6"
"物價上漲","6","6"
"激进组织","6","6"
"洋岛国瑙","6","6"
"治紧张局","6","6"
"汽车销量","6","6"
"汽车市场","6","6"
"正副总统","6","6"
"来自中国","6","6"
"李显龙总","6","6"
"本解除負","6","6"
"本航空公","6","6"
"本水産品","6","6"
"最高领导","6","6"
"最大单日","6","6"
"智能手表","6","6"
"显龙总理","6","6"
"是该公司","6","6"
"时间星期","6","6"
"时代巡回","6","6"
"日本解除","6","6"
"旗下短视","6","6"
"旅游市场","6","6"
"新加坡国","6","6"
"政党轮替","6","6"
"收盘上涨","6","6"
"手机市场","6","6"
"成為日本","6","6"
"成式人工","6","6"
"恐袭事件","6","6"
"总统杜特","6","6"
"总统和立","6","6"
"很大程度","6","6"
"弗朗西斯","6","6"
"式人工智","6","6"
"年来首次","6","6"
"年来的最","6","6"
"年以来的","6","6"
"布的数据","6","6"
"市场分析","6","6"
"市场份额","6","6"
"币交易所","6","6"
"巴嫩真主","6","6"
"巨头华为","6","6"
"工作岗位","6","6"
"岛国瑙鲁","6","6"
"小米集团","6","6"
"家安全顾","6","6"
"安全顾问","6","6"
"安全委员","6","6"
"季度业绩","6","6"
"嫩真主党","6","6"
"大程度上","6","6"
"大幅增加","6","6"
"大型科技","6","6"
"垄断诉讼","6","6"
"坚决反对","6","6"
"场分析师","6","6"
"地方政府","6","6"
"地區來看","6","6"
"在马来西","6","6"
"在菲律宾","6","6"
"在商言商","6","6"
"在农历新","6","6"
"在乌克兰","6","6"
"在中国销","6","6"
"在与中国","6","6"
"国领导人","6","6"
"国防部长","6","6"
"国联邦航","6","6"
"国监管机","6","6"
"国大陆海","6","6"
"国三大股","6","6"
"和党总统","6","6"
"呼吁民众","6","6"
"周四表示","6","6"
"周二表示","6","6"
"向以色列","6","6"
"合指数上","6","6"
"台湾海峡","6","6"
"台湾政府","6","6"
"反垄断诉","6","6"
"原因之一","6","6"
"卫生部门","6","6"
"卫生组织","6","6"
"华尔街预","6","6"
"前总统杜","6","6"
"初创公司","6","6"
"分析师的","6","6"
"几十年来","6","6"
"几乎所有","6","6"
"内生产总","6","6"
"共政治局","6","6"
"共和党总","6","6"
"公司计划","6","6"
"公司的股","6","6"
"公司的一","6","6"
"克罗库斯","6","6"
"價上漲的","6","6"
"候选人赵","6","6"
"俄罗斯和","6","6"
"俄罗斯与","6","6"
"以来最大","6","6"
"以來首次","6","6"
"代巡回演","6","6"
"今年农历","6","6"
"人赵少康","6","6"
"人员伤亡","6","6"
"于市场预","6","6"
"事故调查","6","6"
"乐观情绪","6","6"
"乌克兰的","6","6"
"举委员会","6","6"
"主权争议","6","6"
"为中国最","6","6"
"中国驻菲","6","6"
"中国销售","6","6"
"中国民航","6","6"
"中国最大","6","6"
"中国恒大","6","6"
"中国年轻","6","6"
"中国央视","6","6"
"中国国内","6","6"
"中国国产","6","6"
"中国发展","6","6"
"中国今年","6","6"
"中共政治","6","6"
"个百分点","6","6"
"世界卫生","6","6"
"与中国大","6","6"
"下短视频","6","6"
"上市公司","6","6"
"一名女子","6","6"
"杜特尔特","5","9"
"清华大学","5","8"
"卡尔霍恩","5","8"
"量同比增","5","7"
"球半導體","5","7"
"月球着陆","5","7"
"尼诺现象","5","7"
"尔尼诺现","5","7"
"外國遊客","5","7"
"加拉格尔","5","7"
"全球半導","5","7"
"这项技术","5","6"
"解备忘录","5","6"
"被台湾海","5","6"
"蚂蚁集团","5","6"
"自然保护","5","6"
"联合国大","5","6"
"美国参议","5","6"
"级自然保","5","6"
"粮食安全","5","6"
"立法委员","5","6"
"环球音乐","5","6"
"然保护区","5","6"
"海啸警报","5","6"
"果公司首","5","6"
"果公司在","5","6"
"普拉博沃","5","6"
"日本经济","5","6"
"新加坡经","5","6"
"数以十亿","5","6"
"摩根大通","5","6"
"年來最低","5","6"
"家级自然","5","6"
"大陆海警","5","6"
"外籍人士","5","6"
"地产市场","5","6"
"在墨西哥","5","6"
"在加拿大","5","6"
"在人工智","5","6"
"国总统大","5","6"
"国家级自","5","6"
"史上最大","5","6"
"台湾断交","5","6"
"半導體的","5","6"
"凈利潤預","5","6"
"军事行动","5","6"
"全国人大","5","6"
"中小企业","5","6"
"三菱商事","5","6"
"高领导人","5","5"
"驻菲律宾","5","5"
"马逊公司","5","5"
"香港和中","5","5"
"首相达信","5","5"
"首相岸田","5","5"
"首席部长","5","5"
"食安全部","5","5"
"项调查显","5","5"
"震死亡人","5","5"
"集团创办","5","5"
"降息预期","5","5"
"阳能电池","5","5"
"銷量增加","5","5"
"金融危机","5","5"
"采取行动","5","5"
"采取更多","5","5"
"邦航空管","5","5"
"造成两人","5","5"
"通货紧缩","5","5"
"选美国总","5","5"
"选前之夜","5","5"
"连续第四","5","5"
"这是中国","5","5"
"这个国家","5","5"
"近郊音乐","5","5"
"近几个月","5","5"
"迄今为止","5","5"
"达成一项","5","5"
"车巨头比","5","5"
"越来越大","5","5"
"赖清德当","5","5"
"财长耶伦","5","5"
"财经最热","5","5"
"財年凈利","5","5"
"调查结果","5","5"
"调查发现","5","5"
"调查人员","5","5"
"设备制造","5","5"
"規模貨幣","5","5"
"要求中国","5","5"
"袭击以色","5","5"
"被认为是","5","5"
"處理水排","5","5"
"菲律宾驻","5","5"
"菲律宾的","5","5"
"英伟达市","5","5"
"花莲地震","5","5"
"花竞相绽","5","5"
"艾奥瓦州","5","5"
"航空一架","5","5"
"至少造成","5","5"
"脱落事故","5","5"
"能手机市","5","5"
"肃天水麻","5","5"
"联邦法官","5","5"
"美國經濟","5","5"
"美国马里","5","5"
"美国财长","5","5"
"美国监管","5","5"
"美国拜登","5","5"
"美国巴尔","5","5"
"美国官员","5","5"
"美国华尔","5","5"
"美国前总","5","5"
"美元计的","5","5"
"美元匯率","5","5"
"罗斯莫斯","5","5"
"罗斯军队","5","5"
"罗拉多州","5","5"
"统马克龙","5","5"
"统赖清德","5","5"
"统计数据","5","5"
"统蔡英文","5","5"
"统杜特尔","5","5"
"经济衰退","5","5"
"经济效益","5","5"
"经济合作","5","5"
"经济发展","5","5"
"经济前景","5","5"
"织哈马斯","5","5"
"组织哈马","5","5"
"策略师表","5","5"
"第二季度","5","5"
"第一核电","5","5"
"竞争加剧","5","5"
"立即停火","5","5"
"科近郊音","5","5"
"科罗拉多","5","5"
"科技行业","5","5"
"科技巨企","5","5"
"福岛第一","5","5"
"社媒平台","5","5"
"相關人士","5","5"
"相撞事故","5","5"
"相岸田文","5","5"
"的销售额","5","5"
"的通胀数","5","5"
"的视频在","5","5"
"的英伟达","5","5"
"的紧张关","5","5"
"的第一个","5","5"
"的电动车","5","5"
"的油菜花","5","5"
"的民众党","5","5"
"的春日画","5","5"
"的新車銷","5","5"
"的影响力","5","5"
"的反垄断","5","5"
"的共和党","5","5"
"的中国游","5","5"
"略师表示","5","5"
"电动车巨","5","5"
"电动车公","5","5"
"用人工智","5","5"
"甘肃天水","5","5"
"理内坦亚","5","5"
"球着陆器","5","5"
"特斯拉在","5","5"
"特斯拉和","5","5"
"演唱会的","5","5"
"湾海巡署","5","5"
"湾总统大","5","5"
"湾总统和","5","5"
"港和中国","5","5"
"清德当选","5","5"
"海外資金","5","5"
"武装部队","5","5"
"正在考虑","5","5"
"模貨幣寬","5","5"
"柯文哲说","5","5"
"架无人机","5","5"
"果公司股","5","5"
"果公司已","5","5"
"枚中国大","5","5"
"析员认为","5","5"
"東京股市","5","5"
"机组人员","5","5"
"机相撞事","5","5"
"本能登半","5","5"
"本小林制","5","5"
"有觀點認","5","5"
"有可能成","5","5"
"月以来的","5","5"
"最新调查","5","5"
"暂停生产","5","5"
"智能技术","5","5"
"春日画卷","5","5"
"易委员会","5","5"
"日本首相","5","5"
"日本小林","5","5"
"日本中部","5","5"
"日前发生","5","5"
"新研究显","5","5"
"新的一年","5","5"
"斯莫斯科","5","5"
"斯指数上","5","5"
"斯坦激进","5","5"
"救援人员","5","5"
"政策会议","5","5"
"政的民进","5","5"
"政府工作","5","5"
"改变美联","5","5"
"报告指出","5","5"
"技巨头苹","5","5"
"执行官马","5","5"
"执政的民","5","5"
"扎克伯格","5","5"
"房地产行","5","5"
"成两人死","5","5"
"情人士说","5","5"
"情人士的","5","5"
"总统马克","5","5"
"总统赖清","5","5"
"总统蔡英","5","5"
"总统尹锡","5","5"
"总统初选","5","5"
"总理内坦","5","5"
"德国总理","5","5"
"得越来越","5","5"
"很可能会","5","5"
"影响力的","5","5"
"录以来最","5","5"
"当选美国","5","5"
"强烈地震","5","5"
"强烈不满","5","5"
"强于预期","5","5"
"张局势的","5","5"
"张局势升","5","5"
"引发人们","5","5"
"府工作报","5","5"
"年上半年","5","5"
"幣寬鬆政","5","5"
"巨头苹果","5","5"
"巨头比亚","5","5"
"巨头小米","5","5"
"工智能技","5","5"
"工作的外","5","5"
"工作报告","5","5"
"岸田文雄","5","5"
"岛第一核","5","5"
"屡创新高","5","5"
"尽管中国","5","5"
"就业报告","5","5"
"尔街预期","5","5"
"尔滨冰雪","5","5"
"小鹏汽车","5","5"
"導體相關","5","5"
"将在星期","5","5"
"封面图片","5","5"
"导弹袭击","5","5"
"导体设备","5","5"
"对该公司","5","5"
"对人工智","5","5"
"寬鬆政策","5","5"
"家电动汽","5","5"
"官方公布","5","5"
"安邦智库","5","5"
"安全风险","5","5"
"委员会星","5","5"
"如火如荼","5","5"
"奕帆丰顺","5","5"
"头比亚迪","5","5"
"太阳能电","5","5"
"大規模貨","5","5"
"大股指周","5","5"
"大的压力","5","5"
"大宗商品","5","5"
"多投资者","5","5"
"多年来的","5","5"
"多人受伤","5","5"
"外长王毅","5","5"
"外界关注","5","5"
"外交政策","5","5"
"备受瞩目","5","5"
"增长放缓","5","5"
"增幅最大","5","5"
"坦激进组","5","5"
"地緣政治","5","5"
"地产行业","5","5"
"在金门海","5","5"
"在莫斯科","5","5"
"在美国和","5","5"
"在线零售","5","5"
"在生成式","5","5"
"在星期二","5","5"
"在日本熊","5","5"
"在日本國","5","5"
"在日外國","5","5"
"在亚丁湾","5","5"
"国驻菲律","5","5"
"国马里兰","5","5"
"国际市场","5","5"
"国财长耶","5","5"
"国证券交","5","5"
"国芯片巨","5","5"
"国芯片制","5","5"
"国股市的","5","5"
"国的出口","5","5"
"国民航局","5","5"
"国政府的","5","5"
"国政府将","5","5"
"国拜登政","5","5"
"国总统马","5","5"
"国总理李","5","5"
"国巴尔的","5","5"
"国官方公","5","5"
"国安理会","5","5"
"国大陆渔","5","5"
"国大使馆","5","5"
"国外长王","5","5"
"国国务卿","5","5"
"国和日本","5","5"
"国华尔街","5","5"
"国务卿布","5","5"
"国前总统","5","5"
"团创办人","5","5"
"哈尔滨冰","5","5"
"品巨头小","5","5"
"和新加坡","5","5"
"和投资者","5","5"
"和地區的","5","5"
"和俄罗斯","5","5"
"和以色列","5","5"
"和中国大","5","5"
"呼吁中国","5","5"
"周三表示","5","5"
"员会星期","5","5"
"同比下滑","5","5"
