"5gram","number of tweets","count"
"电动汽车制","6","6"
"由于新冠疫","6","6"
"消息人士称","6","6"
"技巨头苹果","6","6"
"执行官周受","6","6"
"总统马克龙","6","6"
"总理李显龙","6","6"
"席执行官周","6","6"
"布的数据显","6","6"
"市场分析师","6","6"
"外交部发言","6","6"
"在今年晚些","6","6"
"在中国市场","6","6"
"土耳其和叙","6","6"
"国科技公司","6","6"
"国总统拜登","6","6"
"国家和地区","6","6"
"国众议院议","6","6"
"团创办人郭","6","6"
"历新年期间","6","6"
"南中国海的","6","6"
"华盛顿方面","6","6"
"半导体领域","6","6"
"动汽车制造","6","6"
"加密货币的","6","6"
"制造设备的","6","6"
"农历新年期","6","6"
"其和叙利亚","6","6"
"公司的利润","6","6"
"亿元人民币","6","6"
"交部发言人","6","6"
"亚马逊公司","6","6"
"中国经济复","6","6"
"中国科技公","6","6"
"中国互联网","6","6"
"一项新研究","6","6"
"股份有限公","5","7"
"激进投资者","5","7"
"份有限公司","5","7"
"科技公司的","5","6"
"球经济增长","5","6"
"来最高水平","5","6"
"月以来首次","5","6"
"最近几个月","5","6"
"日本半导体","5","6"
"对中国出口","5","6"
"半导体出口","5","6"
"韩国总统尹","5","5"
"际原子能机","5","5"
"道琼斯指数","5","5"
"通货膨胀的","5","5"
"述知情人士","5","5"
"进一步扩大","5","5"
"达克综合指","5","5"
"资产管理公","5","5"
"财季销售额","5","5"
"该公司股价","5","5"
"证券交易委","5","5"
"行业人士说","5","5"
"著名旅游景","5","5"
"菲律宾海岸","5","5"
"美联储加息","5","5"
"美国联邦储","5","5"
"美国最大的","5","5"
"美国媒体报","5","5"
"美国国防部","5","5"
"美国和日本","5","5"
"美国和中国","5","5"
"罗斯入侵乌","5","5"
"缓的情况下","5","5"
"统博索纳罗","5","5"
"经济增长放","5","5"
"纳斯达克综","5","5"
"粮食安全部","5","5"
"科技行业的","5","5"
"社交媒体上","5","5"
"石油和天然","5","5"
"短视频应用","5","5"
"监管机构的","5","5"
"的访日游客","5","5"
"的营业利润","5","5"
"的经济增长","5","5"
"的科技行业","5","5"
"的最低水平","5","5"
"疫情前水平","5","5"
"济增长放缓","5","5"
"法国总统马","5","5"
"油和天然气","5","5"
"母公司字节","5","5"
"析人士表示","5","5"
"来的最低水","5","5"
"来最低水平","5","5"
"本首相岸田","5","5"
"晶片制造商","5","5"
"日本首相岸","5","5"
"日本企业的","5","5"
"日元贬值和","5","5"
"新加坡总理","5","5"
"新一轮裁员","5","5"
"斯达克综合","5","5"
"斯入侵乌克","5","5"
"数十亿美元","5","5"
"数以百万计","5","5"
"投资日本股","5","5"
"成为最新一","5","5"
"总裁周受资","5","5"
"总统特朗普","5","5"
"总统博索纳","5","5"
"引述知情人","5","5"
"年第一季度","5","5"
"席习近平会","5","5"
"工智能公司","5","5"
"导体设备的","5","5"
"密货币公司","5","5"
"外交部星期","5","5"
"坡总理李显","5","5"
"在记者会上","5","5"
"在一份声明","5","5"
"国际原子能","5","5"
"国重新开放","5","5"
"国股市周五","5","5"
"国联邦储备","5","5"
"国科技企业","5","5"
"国民党提名","5","5"
"国民党总统","5","5"
"国政府星期","5","5"
"国总统马克","5","5"
"国总统尹锡","5","5"
"国国务委员","5","5"
"国务委员兼","5","5"
"名旅游景点","5","5"
"司首席执行","5","5"
"司字节跳动","5","5"
"台积电股票","5","5"
"可能有助于","5","5"
"取国民党提","5","5"
"发布消息称","5","5"
"发展中国家","5","5"
"及粮食安全","5","5"
"原子能机构","5","5"
"半导体技术","5","5"
"半导体市场","5","5"
"加密货币公","5","5"
"加坡总理李","5","5"
"前总统博索","5","5"
"券交易委员","5","5"
"创历史新高","5","5"
"划的一部分","5","5"
"分析人士表","5","5"
"净利润增长","5","5"
"农业及粮食","5","5"
"关注的焦点","5","5"
"公司首席执","5","5"
"公司字节跳","5","5"
"入侵乌克兰","5","5"
"克里姆林宫","5","5"
"克综合指数","5","5"
"俄罗斯入侵","5","5"
"任首席执行","5","5"
"以来的最低","5","5"
"令人失望的","5","5"
"人工智能的","5","5"
"人工智能公","5","5"
"产管理公司","5","5"
"交易日下跌","5","5"
"互联网巨头","5","5"
"中国重新开","5","5"
"中国经济的","5","5"
"中国科技巨","5","5"
"中国国务委","5","5"
"中国企业在","5","5"
"个军事基地","5","5"
"个交易日下","5","5"
"东南亚国家","5","5"
"业及粮食安","5","5"
"不可或缺的","5","5"
"一份声明中","5","5"
"量子计算机","4","10"
"第一共和银","4","7"
"一共和银行","4","7"
"经平均指数","4","6"
"日经平均指","4","6"
"全固态电池","4","6"
"的金融危机","4","5"
"的二氧化碳","4","5"
"用人工智能","4","5"
"海外投资者","4","5"
"日本农林水","4","5"
"日元兑美元","4","5"
"年全球经济","4","5"
"增产半导体","4","5"
"国和俄罗斯","4","5"
"半导体需求","4","5"
"北京办事处","4","5"
"俄罗斯石油","4","5"
"中国新能源","4","5"
"黄金持有量","4","4"
"马可斯星期","4","4"
"音的海外版","4","4"
"院议长麦卡","4","4"
"际货币基金","4","4"
"阿里巴巴创","4","4"
"阿拉伯和伊","4","4"
"防疫措施后","4","4"
"防控措施的","4","4"
"长的路要走","4","4"
"销售额增长","4","4"
"银行的倒闭","4","4"
"银行倒闭事","4","4"
"银行业动荡","4","4"
"金融动荡的","4","4"
"通货膨胀和","4","4"
"通用汽车公","4","4"
"违反了美国","4","4"
"进一步下跌","4","4"
"这两家公司","4","4"
"还有很长的","4","4"
"近几个月来","4","4"
"车制造商在","4","4"
"资出席美国","4","4"
"贸易委员会","4","4"
"货币基金组","4","4"
"该公司计划","4","4"
"该公司表示","4","4"
"该公司发言","4","4"
"设备制造商","4","4"
"设备上使用","4","4"
"议院议长麦","4","4"
"议长麦卡锡","4","4"
"计师事务所","4","4"
"计划的一部","4","4"
"规模最大的","4","4"
"行倒闭事件","4","4"
"菲律宾国家","4","4"
"英特尔公司","4","4"
"节跳动旗下","4","4"
"航空航天局","4","4"
"能手机需求","4","4"
"股票和债券","4","4"
"联邦储备局","4","4"
"美国联邦航","4","4"
"美国联邦政","4","4"
"美国科技巨","4","4"
"美国科技企","4","4"
"美国用户的","4","4"
"美国特斯拉","4","4"
"美国消费者","4","4"
"美国政府将","4","4"
"美国对中国","4","4"
"美国太空探","4","4"
"美国地方银","4","4"
"美国国家航","4","4"
"美国劳动力","4","4"
"美国主导的","4","4"
"美国与中国","4","4"
"统埃尔多安","4","4"
"经济衰退担","4","4"
"经济放缓的","4","4"
"经济学家表","4","4"
"经济增长的","4","4"
"经济增长率","4","4"
"策略师表示","4","4"
"第二大经济","4","4"
"硅谷银行在","4","4"
"硅谷银行和","4","4"
"研究人员发","4","4"
"知情人士表","4","4"
"知情人士报","4","4"
"监管机构对","4","4"
"的鸿海创办","4","4"
"的防疫措施","4","4"
"的财务状况","4","4"
"的负面影响","4","4"
"的自动驾驶","4","4"
"的经济前景","4","4"
"的紧张关系","4","4"
"的社交媒体","4","4"
"的最新迹象","4","4"
"的智能手机","4","4"
"的开发人员","4","4"
"的多重宇宙","4","4"
"癌症治疗进","4","4"
"症治疗进化","4","4"
"病预防控制","4","4"
"疾病预防控","4","4"
"疫情防控政","4","4"
"疫情中复苏","4","4"
"界卫生组织","4","4"
"电动汽车等","4","4"
"电动汽车生","4","4"
"用汽车公司","4","4"
"特阿拉伯和","4","4"
"特斯拉将在","4","4"
"片制造商的","4","4"
"湾总统选举","4","4"
"济衰退担忧","4","4"
"济学家表示","4","4"
"汽车电动化","4","4"
"汽车生产商","4","4"
"此前公布的","4","4"
"款纯电动汽","4","4"
"来最糟糕的","4","4"
"来最大规模","4","4"
"来最严重的","4","4"
"本农林水产","4","4"
"期待已久的","4","4"
"朗和沙特阿","4","4"
"有很长的路","4","4"
"有可比数据","4","4"
"月净利润增","4","4"
"月以来最大","4","4"
"智能手机需","4","4"
"智能手机等","4","4"
"易委员会周","4","4"
"早前宣布的","4","4"
"旅游目的地","4","4"
"方数据显示","4","4"
"新冠疫情期","4","4"
"新冠疫情和","4","4"
"数据中心的","4","4"
"放缓的情况","4","4"
"搜索引擎中","4","4"
"援引知情人","4","4"
"持谨慎态度","4","4"
"拉伯和伊朗","4","4"
"抖音的海外","4","4"
"投资者认为","4","4"
"投资者应该","4","4"
"扩大在中国","4","4"
"截至星期天","4","4"
"意味着什么","4","4"
"情防控政策","4","4"
"情人士表示","4","4"
"情人士报道","4","4"
"恢复至疫情","4","4"
"恢复外交关","4","4"
"恢复到疫情","4","4"
"总统埃尔多","4","4"
"总统参选人","4","4"
"律宾海岸警","4","4"
"很长的路要","4","4"
"很大程度上","4","4"
"引知情人士","4","4"
"度总理莫迪","4","4"
"年新冠疫情","4","4"
"年台湾总统","4","4"
"年半以来的","4","4"
"平台抖音的","4","4"
"席美国国会","4","4"
"币基金组织","4","4"
"币交易所币","4","4"
"巴菲特旗下","4","4"
"工智能聊天","4","4"
"小马可斯星","4","4"
"对日本企业","4","4"
"对加密货币","4","4"
"对全球经济","4","4"
"对人工智能","4","4"
"宾海岸警卫","4","4"
"家航空航天","4","4"
"家安全风险","4","4"
"家中国公司","4","4"
"室主任王毅","4","4"
"官方数据显","4","4"
"官周受资在","4","4"
"字节跳动旗","4","4"
"媒体报道称","4","4"
"妈的多重宇","4","4"
"大部分地区","4","4"
"大型科技股","4","4"
"多观点认为","4","4"
"外国投资者","4","4"
"复至疫情前","4","4"
"复外交关系","4","4"
"复到疫情前","4","4"
"地时间星期","4","4"
"在野国民党","4","4"
"在美国国会","4","4"
"在澳大利亚","4","4"
"在春节假期","4","4"
"在日本国内","4","4"
"在中美关系","4","4"
"国驻菲律宾","4","4"
"国际货币基","4","4"
"国防部星期","4","4"
"国股市周四","4","4"
"国联邦航空","4","4"
"国联邦政府","4","4"
"国社交媒体","4","4"
"国电动汽车","4","4"
"国家航空航","4","4"
"国家安全风","4","4"
"国太空探索","4","4"
"国外长秦刚","4","4"
"国地方银行","4","4"
"国国家航空","4","4"
"国国家安全","4","4"
"国劳动力市","4","4"
"国人工智能","4","4"
"国东方航空","4","4"
"四个军事基","4","4"
"和苹果公司","4","4"
"和沙特阿拉","4","4"
"周受资出席","4","4"
"台湾总统选","4","4"
"台抖音的海","4","4"
"可比数据的","4","4"
"可支配收入","4","4"
"受资出席美","4","4"
"发往美国的","4","4"
"原材料价格","4","4"
"历新年将近","4","4"
"历新年将至","4","4"
"印度总理莫","4","4"
"华尔街预期","4","4"
"十亿美元的","4","4"
"北京和上海","4","4"
"动汽车生产","4","4"
"办公室主任","4","4"
"前景不明朗","4","4"
"前总统特朗","4","4"
"利率维持在","4","4"
"利润同比增","4","4"
"创始人马云","4","4"
"出席美国国","4","4"
"净利润同比","4","4"
"冠疫情期间","4","4"
"农林水产品","4","4"
"其他国家的","4","4"
"公室主任王","4","4"
"公司计划在","4","4"
"公司在中国","4","4"
"公司发言人","4","4"
"全球经济的","4","4"
"光刻机巨头","4","4"
"俄罗斯国家","4","4"
"佛罗里达州","4","4"
"会计师事务","4","4"
"伊朗和沙特","4","4"
"企业的投资","4","4"
"们关注的焦","4","4"
"以百万计的","4","4"
"以来的新高","4","4"
"从新冠疫情","4","4"
"今年下半年","4","4"
"人工智能聊","4","4"
"产品的需求","4","4"
"交易所币安","4","4"
"二大经济体","4","4"
"了新冠疫情","4","4"
"乌克兰问题","4","4"
"主要原因是","4","4"
"为硅谷银行","4","4"
"为最新一家","4","4"
"中美对立的","4","4"
"中国高空侦","4","4"
"中国驻菲律","4","4"
"中国科学院","4","4"
"中国福建省","4","4"
"中国游客的","4","4"
"中国外长秦","4","4"
"中国国务院","4","4"
"中国企业的","4","4"
"中国东方航","4","4"
"个百分点的","4","4"
"个月以来的","4","4"
"个人电脑和","4","4"
"世界各地的","4","4"
"世界卫生组","4","4"
"世界上最大","4","4"
"与中国国家","4","4"
"下伯克希尔","4","4"
"万个工作岗","4","4"
"一定程度上","4","4"
"阿达尼集团","3","5"
"阿尔茨海默","3","5"
"排在世界第","3","5"
"亿美元收购","3","5"
"首个交易日","3","4"
"送餐机器人","3","4"
"购动视暴雪","3","4"
"请破产保护","3","4"
"罗斯国防部","3","4"
"第一核电站","3","4"
"福岛第一核","3","4"
"的阿尔茨海","3","4"
"的部分地区","3","4"
"的解决方案","3","4"
"的航空公司","3","4"
"的初创企业","3","4"
"申请破产保","3","4"
"特斯拉股票","3","4"
"氧化碳排放","3","4"
"欧盟委员会","3","4"
"月机床订单","3","4"
"日本威士忌","3","4"
"无人员伤亡","3","4"
"收购动视暴","3","4"
"投资目的地","3","4"
"成为世界第","3","4"
"年首个交易","3","4"
"市场观察人","3","4"
"岛第一核电","3","4"
"密货币贷款","3","4"
"存储芯片的","3","4"
"奥斯卡影后","3","4"
"场观察人士","3","4"
"在日本销售","3","4"
"在华新车销","3","4"
"国际空间站","3","4"
"哈萨克斯坦","3","4"
"口管制措施","3","4"
"华新车销量","3","4"
"加密货币贷","3","4"
"出口连续第","3","4"
"出口管制措","3","4"
"俄罗斯国防","3","4"
"企业的并购","3","4"
"二氧化碳排","3","4"
"中国经济重","3","4"
"高空侦察气","3","3"
"驻菲律宾大","3","3"
"马尼拉国际","3","3"
"首次在日本","3","3"
"首次公开募","3","3"
"首席财务官","3","3"
"飞机制造商","3","3"
"额同比增长","3","3"
"频分享应用","3","3"
"预防控制中","3","3"
"预期美联储","3","3"
"项调查显示","3","3"
"项研究发现","3","3"
"面临严重粮","3","3"
"零部件采购","3","3"
"零部件短缺","3","3"
"隐私监管机","3","3"
"随着中国放","3","3"
"阿里巴巴集","3","3"
"阿里巴巴的","3","3"
"防控制中心","3","3"
"长苏杰生说","3","3"
"键基础设施","3","3"
"销售额同比","3","3"
"销售价格为","3","3"
"银行倒闭的","3","3"
"金门二胆岛","3","3"
"金融市场的","3","3"
"金山总部的","3","3"
"量同比增长","3","3"
"重新开放边","3","3"
"里巴巴集团","3","3"
"采购经理人","3","3"
"采访时表示","3","3"
"都可能成为","3","3"
"部长黄循财","3","3"
"部长耶伦说","3","3"
"部长王文涛","3","3"
"部在一份声","3","3"
"邦贸易委员","3","3"
"邦航空管理","3","3"
"邦存款保险","3","3"
"邦借款上限","3","3"
"造商英伟达","3","3"
"通货膨胀率","3","3"
"通胀削减法","3","3"
"迪士尼乐园","3","3"
"连续三个月","3","3"
"进一步投资","3","3"
"进一步加息","3","3"
"这意味着美","3","3"
"这家芯片制","3","3"
"这家搜索巨","3","3"
"路透社报道","3","3"
"超级马力欧","3","3"
"超级计算机","3","3"
"资者和分析","3","3"
"资日本股票","3","3"
"贸易逆差创","3","3"
"购经理人指","3","3"
"贬值和资源","3","3"
"货币供应量","3","3"
"财政部长黄","3","3"
"财季净利润","3","3"
"负责人表示","3","3"
"谷银行的倒","3","3"
"谷的数百个","3","3"
"访日游客的","3","3"
"访日游客人","3","3"
"访日外国人","3","3"
"访学者分析","3","3"
"设备的出口","3","3"
"计划在未来","3","3"
"视频分享应","3","3"
"西前总统博","3","3"
"西兰最大城","3","3"
"衰退的担忧","3","3"
"表联合声明","3","3"
"表现最好的","3","3"
"蒙特雷帕克","3","3"
"菲特的伯克","3","3"
"菲律宾马尼","3","3"
"菲律宾大使","3","3"
"菲律宾和中","3","3"
"荷兰光刻机","3","3"
"药物管理局","3","3"
"药品监督管","3","3"
"苹果公司计","3","3"
"苹果公司已","3","3"
"苹果公司将","3","3"
"苹果公司在","3","3"
"苹果公司和","3","3"
"英伟达股价","3","3"
"芯片巨头英","3","3"
"芬兰加入北","3","3"
"舰搜索引擎","3","3"
"航空公司的","3","3"
"航空公司一","3","3"
"航班被取消","3","3"
"能聊天机器","3","3"
"能手机等的","3","3"
"能很快就会","3","3"
"股神巴菲特","3","3"
"股东大会上","3","3"
"联邦贸易委","3","3"
"联邦航空管","3","3"
"联邦检察官","3","3"
"联邦政府支","3","3"
"联邦存款保","3","3"
"联邦借款上","3","3"
"者和分析师","3","3"
"考虑在日本","3","3"
"美国蒙大拿","3","3"
"美国芯片巨","3","3"
"美国航空管","3","3"
"美国股指周","3","3"
"美国联邦存","3","3"
"美国的集装","3","3"
"美国的经济","3","3"
"美国电动车","3","3"
"美国最高法","3","3"
"美国晶片制","3","3"
"美国大型科","3","3"
"美国国家安","3","3"
"美国国债收","3","3"
"美国国会听","3","3"
"美国和欧洲","3","3"
"美国主要股","3","3"
"美国为中心","3","3"
"美国上空的","3","3"
"美国三大股","3","3"
"美元的罚款","3","3"
"美元的投资","3","3"
"美中两国之","3","3"
"缘政治问题","3","3"
"续第二个月","3","3"
"统泽连斯基","3","3"
"经理人指数","3","3"
"经济学家称","3","3"
"经济复苏的","3","3"
"经济前景的","3","3"
"经济健康状","3","3"
"纳斯达克指","3","3"
"索技术公司","3","3"
"第四季度的","3","3"
"第一财季业","3","3"
"笔记本电脑","3","3"
"空探索技术","3","3"
"空公司一架","3","3"
"空侦察气球","3","3"
"究人员发现","3","3"
"移动运营商","3","3"
"科技公司之","3","3"
"科技企业裁","3","3"
"科学家表示","3","3"
"私监管机构","3","3"
"禽流感疫情","3","3"
"福岛核事故","3","3"
"福尼亚州硅","3","3"
"社交媒体应","3","3"
"社交媒体平","3","3"
"硅谷的数百","3","3"
"破产的加密","3","3"
"知情人士的","3","3"
"看懂日本股","3","3"
"监管机构正","3","3"
"监督管理局","3","3"
"的首席执行","3","3"
"的领导地位","3","3"
"的西方国家","3","3"
"的裁员行动","3","3"
"的美国企业","3","3"
"的结果显示","3","3"
"的经济衰退","3","3"
"的经济活动","3","3"
"的经济复苏","3","3"
"的科技企业","3","3"
"的目标是在","3","3"
"的盈利能力","3","3"
"的死亡人数","3","3"
"的最新举措","3","3"
"的日本股票","3","3"
"的日本国内","3","3"
"的日本企业","3","3"
"的新北市长","3","3"
"的新冠病毒","3","3"
"的数百个工","3","3"
"的收入增长","3","3"
"的持股比例","3","3"
"的投票结果","3","3"
"的开发竞争","3","3"
"的应用程式","3","3"
"的宁德时代","3","3"
"的季度业绩","3","3"
"的合作关系","3","3"
"的原因之一","3","3"
"的半导体需","3","3"
"的半导体产","3","3"
"的制造设备","3","3"
"的初创公司","3","3"
"的冠病疫情","3","3"
"的其他地区","3","3"
"的乐观情绪","3","3"
"的中国大陆","3","3"
"百个工作岗","3","3"
"病疫情期间","3","3"
"疫情的影响","3","3"
"疫情前的水","3","3"
"界贸易组织","3","3"
"电池制造商","3","3"
"电动汽车税","3","3"
"由人工智能","3","3"
"由于日元贬","3","3"
"生枪击事件","3","3"
"瑞士信贷银","3","3"
"理化学研究","3","3"
"理兼财政部","3","3"
"球通货膨胀","3","3"
"球最大加密","3","3"
"球半导体晶","3","3"
"特阿拉伯与","3","3"
"特的伯克希","3","3"
"特斯拉股价","3","3"
"特斯拉的股","3","3"
"物价上涨的","3","3"
"片制造设备","3","3"
"片制造技术","3","3"
"片制造商英","3","3"
"燃料电池车","3","3"
"湾媒体报道","3","3"
"湾在野国民","3","3"
"游景点清迈","3","3"
"游客人数达","3","3"
"港全面通关","3","3"
"清零政策后","3","3"
"混合现实头","3","3"
"淡的经济前","3","3"
"消费者支出","3","3"
"消费者信心","3","3"
"消费国中国","3","3"
"消动态清零","3","3"
"海证券交易","3","3"
"海国际车展","3","3"
"济放缓的情","3","3"
"济健康状况","3","3"
"泽连斯基的","3","3"
"沙地阿拉伯","3","3"
"汽车的需求","3","3"
"汽车市场的","3","3"
"汽车为中心","3","3"
"水产品和食","3","3"
"气候变化的","3","3"
"民党提名参","3","3"
"民党总统参","3","3"
"民众党主席","3","3"
"比上月上涨","3","3"
"比上年增长","3","3"
"比上年增加","3","3"
"比上年同期","3","3"
"步投资日本","3","3"
"款保险公司","3","3"
"次公开募股","3","3"
"次会议上加","3","3"
"柔佛州政府","3","3"
"染病法上的","3","3"
"果公司计划","3","3"
"林水产品和","3","3"
"来首次增加","3","3"
"权财富基金","3","3"
"机构投资者","3","3"
"机巨头阿斯","3","3"
"本经济产业","3","3"
"本的半导体","3","3"
"有越来越多","3","3"
"有记录以来","3","3"
"有吸引力的","3","3"
"有可能导致","3","3"
"月营业收入","3","3"
"月的营业利","3","3"
"月以来最高","3","3"
"最大的银行","3","3"
"最大的加密","3","3"
"最大加密货","3","3"
"智能聊天机","3","3"
"是该公司最","3","3"
"是有史以来","3","3"
"是中国大陆","3","3"
"是世界上最","3","3"
"春节假期的","3","3"
"时代已经结","3","3"
"旧金山总部","3","3"
"日经汇总了","3","3"
"日经中文网","3","3"
"日益增长的","3","3"
"日游客人数","3","3"
"日本经济产","3","3"
"日本的投资","3","3"
"日本的半导","3","3"
"日本政府的","3","3"
"日本市场上","3","3"
"日发布消息","3","3"
"旗舰搜索引","3","3"
"旗下伯克希","3","3"
"旅美大熊猫","3","3"
"旅游景点清","3","3"
"旅游业复苏","3","3"
"新研究发现","3","3"
"新款纯电动","3","3"
"新开放边境","3","3"
"新历史最高","3","3"
"新加坡政府","3","3"
"新加坡工作","3","3"
"新冠疫情防","3","3"
"新冠疫情让","3","3"
"新冠疫情后","3","3"
"新冠疫情中","3","3"
"新冠疫情下","3","3"
"新冠后遗症","3","3"
"斯里杨紫琼","3","3"
"斯达克指数","3","3"
"斯国防部星","3","3"
"文化和旅游","3","3"
"数百亿美元","3","3"
"数百个工作","3","3"
"数创出新高","3","3"
"数以十亿计","3","3"
"数以十亿美","3","3"
"散户投资者","3","3"
"政部长黄循","3","3"
"政治局委员","3","3"
"政治和经济","3","3"
"政府设备上","3","3"
"放宽防疫措","3","3"
"收入同比增","3","3"
"支持乌克兰","3","3"
"插电式混动","3","3"
"探索技术公","3","3"
"按地区来看","3","3"
"拉国际机场","3","3"
"担任首席执","3","3"
"抖音海外版","3","3"
"投资者对美","3","3"
"投资者和分","3","3"
"投资者可以","3","3"
"投资者关注","3","3"
"投资人士说","3","3"
"技术的能力","3","3"
"技术人员在","3","3"
"技企业裁员","3","3"
"批准了一项","3","3"
"执行官戴蒙","3","3"
"房地产市场","3","3"
"情前的水平","3","3"
"总统马科斯","3","3"
"总统阿萨德","3","3"
"总统泽连斯","3","3"
"总理兼财政","3","3"
"态清零防疫","3","3"
"态清零政策","3","3"
"得克萨斯州","3","3"
"律宾马尼拉","3","3"
"律宾和中国","3","3"
"彭博社星期","3","3"
"当地时间星","3","3"
"当地时间周","3","3"
"引述消息人","3","3"
"引发大规模","3","3"
"引发了人们","3","3"
"康科技集团","3","3"
"并没有那么","3","3"
"并净利润将","3","3"
"年金融危机","3","3"
"年经济增长","3","3"
"年第二季度","3","3"
